"Feature","Comparison","Group","Method","EffectSize","EffectSize_type","Z_statistic","P.unadj","P.adj","Significance"
"Aeromicrobium","DB_Control - WT_Control","DB_Control","Dunn",0.4355,"r (|Z|/sqrt(N))",1.3064,0.191418425237607,0.574255275712822,"ns"
"Gaiella","DB_Control - DB_Treated","DB_Control","Dunn",0.4259,"r (|Z|/sqrt(N))",1.2778,0.201320572455596,0.301980858683394,"ns"
"MB-A2-108","DB_Control - DB_Treated","DB_Control","Dunn",0.4241,"r (|Z|/sqrt(N))",1.2724,0.203224634648643,0.304836951972965,"ns"
"Devosia","DB_Control - DB_Treated","DB_Control","Dunn",0.4241,"r (|Z|/sqrt(N))",1.2724,0.203224634648643,0.304836951972965,"ns"
"Pseudonocardia","DB_Control - WT_Control","DB_Control","Dunn",0.4171,"r (|Z|/sqrt(N))",1.2513,0.210825403181828,0.632476209545483,"ns"
"Microbacterium","DB_Control - WT_Control","DB_Control","Dunn",0.4171,"r (|Z|/sqrt(N))",1.2513,0.210825403181828,0.632476209545483,"ns"
"Pediococcus","DB_Control - WT_Control","WT_Control","Dunn",0.4152,"r (|Z|/sqrt(N))",-1.2456,0.212911902811504,0.638735708434513,"ns"
"Blastococcus","DB_Control - DB_Treated","DB_Control","Dunn",0.4152,"r (|Z|/sqrt(N))",1.2456,0.212911902811504,0.319367854217257,"ns"
"Dongia","DB_Treated - WT_Control","DB_Treated","Dunn",0.4152,"r (|Z|/sqrt(N))",1.2456,0.212911902811504,0.319367854217257,"ns"
"Subgroup_10","DB_Control - WT_Control","DB_Control","Dunn",0.4103,"r (|Z|/sqrt(N))",1.2309,0.218354690565902,0.655064071697705,"ns"
"Wolbachia","DB_Control - WT_Control","DB_Control","Dunn",0.4082,"r (|Z|/sqrt(N))",-1.2247,0.220671361919847,0.33100704287977,"ns"
"Wolbachia","DB_Treated - WT_Control","DB_Treated","Dunn",0.4082,"r (|Z|/sqrt(N))",-1.2247,0.220671361919847,0.66201408575954,"ns"
"Acetobacter","DB_Control - WT_Control","DB_Control","Dunn",0.4082,"r (|Z|/sqrt(N))",-1.2247,0.220671361919847,0.33100704287977,"ns"
"Acetobacter","DB_Treated - WT_Control","DB_Treated","Dunn",0.4082,"r (|Z|/sqrt(N))",-1.2247,0.220671361919847,0.66201408575954,"ns"
"Micrococcus","DB_Control - DB_Treated","DB_Control","Dunn",0.4082,"r (|Z|/sqrt(N))",-1.2247,0.220671361919847,0.33100704287977,"ns"
"Micrococcus","DB_Treated - WT_Control","DB_Treated","Dunn",0.4082,"r (|Z|/sqrt(N))",1.2247,0.220671361919847,0.66201408575954,"ns"
"Modestobacter","DB_Control - DB_Treated","DB_Control","Dunn",0.4082,"r (|Z|/sqrt(N))",1.2247,0.220671361919847,0.33100704287977,"ns"
"Modestobacter","DB_Control - WT_Control","DB_Control","Dunn",0.4082,"r (|Z|/sqrt(N))",1.2247,0.220671361919847,0.66201408575954,"ns"
"Nocardioides","DB_Treated - WT_Control","DB_Treated","Dunn",0.4043,"r (|Z|/sqrt(N))",1.213,0.225146310864658,0.337719466296987,"ns"
"Solirubrobacter","DB_Control - DB_Treated","DB_Control","Dunn",0.4043,"r (|Z|/sqrt(N))",1.213,0.225146310864658,0.337719466296987,"ns"
"Mangrovibacter","DB_Control - DB_Treated","DB_Treated","Dunn",0.4043,"r (|Z|/sqrt(N))",-1.213,0.225146310864658,0.337719466296987,"ns"
"Rodentibacter","DB_Control - WT_Control","WT_Control","Dunn",0.3992,"r (|Z|/sqrt(N))",-1.1976,0.231084499344048,0.346626749016072,"ns"
"Pseudarthrobacter","DB_Control - DB_Treated","DB_Control","Dunn",0.3992,"r (|Z|/sqrt(N))",1.1976,0.231084499344048,0.346626749016072,"ns"
"Pseudarthrobacter","DB_Treated - WT_Control","DB_Treated","Dunn",0.3992,"r (|Z|/sqrt(N))",1.1976,0.231084499344048,0.231084499344048,"ns"
"Muribaculaceae","DB_Control - WT_Control","WT_Control","Dunn",0.3975,"r (|Z|/sqrt(N))",-1.1926,0.233037982273905,0.699113946821716,"ns"
"Lachnospiraceae_NK4A136_group","DB_Control - DB_Treated","DB_Treated","Dunn",0.3975,"r (|Z|/sqrt(N))",-1.1926,0.233037982273905,0.699113946821716,"ns"
"Lachnoclostridium","DB_Control - DB_Treated","DB_Control","Dunn",0.3975,"r (|Z|/sqrt(N))",1.1926,0.233037982273905,0.699113946821716,"ns"
"Subdoligranulum","DB_Control - DB_Treated","DB_Control","Dunn",0.3975,"r (|Z|/sqrt(N))",1.1926,0.233037982273905,0.699113946821716,"ns"
"Anaerotruncus","DB_Control - DB_Treated","DB_Treated","Dunn",0.3975,"r (|Z|/sqrt(N))",-1.1926,0.233037982273905,0.699113946821716,"ns"
"Anaerostipes","DB_Control - DB_Treated","DB_Control","Dunn",0.3975,"r (|Z|/sqrt(N))",1.1926,0.233037982273905,0.699113946821716,"ns"
"Parabacteroides","DB_Control - DB_Treated","DB_Control","Dunn",0.3975,"r (|Z|/sqrt(N))",1.1926,0.233037982273905,0.349556973410858,"ns"
"Delftia","DB_Treated - WT_Control","DB_Treated","Dunn",0.3975,"r (|Z|/sqrt(N))",1.1926,0.233037982273905,0.349556973410858,"ns"
"Dubosiella","DB_Control - WT_Control","DB_Control","Dunn",0.3975,"r (|Z|/sqrt(N))",1.1926,0.233037982273905,0.699113946821716,"ns"
"Barnesiella","DB_Control - DB_Treated","DB_Control","Dunn",0.3892,"r (|Z|/sqrt(N))",1.1677,0.242908260904324,0.728724782712971,"ns"
"Sphingobium","DB_Control - DB_Treated","DB_Control","Dunn",0.3892,"r (|Z|/sqrt(N))",1.1677,0.242908260904324,0.364362391356486,"ns"
"Sphingobium","DB_Treated - WT_Control","WT_Control","Dunn",0.3892,"r (|Z|/sqrt(N))",-1.1677,0.242908260904324,0.728724782712972,"ns"
"Sellimonas","DB_Control - DB_Treated","DB_Control","Dunn",0.3892,"r (|Z|/sqrt(N))",1.1677,0.242908260904324,0.364362391356486,"ns"
"Sellimonas","DB_Treated - WT_Control","WT_Control","Dunn",0.3892,"r (|Z|/sqrt(N))",-1.1677,0.242908260904324,0.728724782712972,"ns"
"OM27_clade","DB_Control - DB_Treated","DB_Control","Dunn",0.3892,"r (|Z|/sqrt(N))",1.1677,0.242908260904324,0.728724782712972,"ns"
"Agromyces","DB_Control - DB_Treated","DB_Control","Dunn",0.3838,"r (|Z|/sqrt(N))",1.1513,0.249609103986738,0.374413655980107,"ns"
"Raoultella","DB_Control - WT_Control","DB_Control","Dunn",0.3838,"r (|Z|/sqrt(N))",1.1513,0.249609103986738,0.374413655980107,"ns"
"Steroidobacter","DB_Control - DB_Treated","DB_Control","Dunn",0.3838,"r (|Z|/sqrt(N))",1.1513,0.249609103986738,0.374413655980107,"ns"
"AKYG1722","DB_Control - DB_Treated","DB_Control","Dunn",0.3838,"r (|Z|/sqrt(N))",1.1513,0.249609103986738,0.374413655980107,"ns"
"Gemella","DB_Treated - WT_Control","WT_Control","Dunn",0.3838,"r (|Z|/sqrt(N))",-1.1513,0.249609103986738,0.374413655980107,"ns"
"Actinoplanes","DB_Control - DB_Treated","DB_Control","Dunn",0.3838,"r (|Z|/sqrt(N))",1.1513,0.249609103986738,0.374413655980107,"ns"
"Kribbella","DB_Control - DB_Treated","DB_Control","Dunn",0.3838,"r (|Z|/sqrt(N))",1.1513,0.249609103986738,0.374413655980107,"ns"
"Pseudochrobactrum","DB_Treated - WT_Control","DB_Treated","Dunn",0.3838,"r (|Z|/sqrt(N))",1.1513,0.249609103986738,0.374413655980107,"ns"
"Steroidobacteraceae","DB_Control - DB_Treated","DB_Control","Dunn",0.3838,"r (|Z|/sqrt(N))",1.1513,0.249609103986738,0.374413655980107,"ns"
"Limnochordaceae","DB_Control - DB_Treated","DB_Control","Dunn",0.3838,"r (|Z|/sqrt(N))",1.1513,0.249609103986738,0.374413655980107,"ns"
"Nonomuraea","DB_Control - DB_Treated","DB_Control","Dunn",0.3838,"r (|Z|/sqrt(N))",1.1513,0.249609103986738,0.374413655980107,"ns"
"Roseisolibacter","DB_Control - DB_Treated","DB_Control","Dunn",0.3838,"r (|Z|/sqrt(N))",1.1513,0.249609103986738,0.374413655980107,"ns"
"Pontibacter","DB_Control - DB_Treated","DB_Control","Dunn",0.3838,"r (|Z|/sqrt(N))",1.1513,0.249609103986738,0.374413655980107,"ns"
"Nitrosospira","DB_Control - DB_Treated","DB_Control","Dunn",0.3838,"r (|Z|/sqrt(N))",1.1513,0.249609103986738,0.374413655980107,"ns"
"Sandaracinus","DB_Control - DB_Treated","DB_Control","Dunn",0.3838,"r (|Z|/sqrt(N))",1.1513,0.249609103986738,0.374413655980107,"ns"
"Nocardia","DB_Control - DB_Treated","DB_Control","Dunn",0.3838,"r (|Z|/sqrt(N))",1.1513,0.249609103986738,0.374413655980107,"ns"
"Candidatus_Entotheonella","DB_Control - DB_Treated","DB_Control","Dunn",0.3838,"r (|Z|/sqrt(N))",1.1513,0.249609103986738,0.374413655980107,"ns"
"Dactylosporangium","DB_Control - DB_Treated","DB_Control","Dunn",0.3838,"r (|Z|/sqrt(N))",1.1513,0.249609103986738,0.374413655980107,"ns"
"Arthrobacter","DB_Control - WT_Control","DB_Control","Dunn",0.381,"r (|Z|/sqrt(N))",1.1431,0.252999061474684,0.758997184424053,"ns"
"Fusobacterium","DB_Control - WT_Control","WT_Control","Dunn",0.381,"r (|Z|/sqrt(N))",-1.1431,0.252999061474684,0.758997184424053,"ns"
"BIrii41","DB_Control - WT_Control","DB_Control","Dunn",0.381,"r (|Z|/sqrt(N))",1.1431,0.252999061474684,0.758997184424053,"ns"
"Mycobacterium","DB_Control - WT_Control","DB_Control","Dunn",0.381,"r (|Z|/sqrt(N))",1.1431,0.252999061474684,0.758997184424053,"ns"
"S085","DB_Control - DB_Treated","DB_Control","Dunn",0.381,"r (|Z|/sqrt(N))",1.1431,0.252999061474684,0.379498592212026,"ns"
"Parviterribacter","DB_Control - WT_Control","DB_Control","Dunn",0.381,"r (|Z|/sqrt(N))",1.1431,0.252999061474684,0.758997184424053,"ns"
"PLTA13","DB_Control - DB_Treated","DB_Control","Dunn",0.381,"r (|Z|/sqrt(N))",1.1431,0.252999061474684,0.379498592212026,"ns"
"Bradyrhizobium","DB_Control - DB_Treated","DB_Control","Dunn",0.381,"r (|Z|/sqrt(N))",1.1431,0.252999061474684,0.379498592212026,"ns"
"Aeromicrobium","DB_Control - DB_Treated","DB_Control","Dunn",0.381,"r (|Z|/sqrt(N))",1.1431,0.252999061474684,0.379498592212026,"ns"
"Streptomyces","DB_Control - WT_Control","DB_Control","Dunn",0.3807,"r (|Z|/sqrt(N))",1.1421,0.253420567825175,0.760261703475525,"ns"
"Lachnospiraceae_ND3007_group","DB_Control - DB_Treated","DB_Control","Dunn",0.3807,"r (|Z|/sqrt(N))",1.1421,0.253420567825175,0.760261703475525,"ns"
"Anaplasma","DB_Control - DB_Treated","DB_Control","Dunn",0.3758,"r (|Z|/sqrt(N))",1.1275,0.259544222403874,0.778632667211623,"ns"
"Coprococcus","DB_Treated - WT_Control","WT_Control","Dunn",0.3758,"r (|Z|/sqrt(N))",-1.1275,0.259544222403874,0.389316333605812,"ns"
"Candidatus_Midichloria","DB_Control - DB_Treated","DB_Control","Dunn",0.3758,"r (|Z|/sqrt(N))",1.1275,0.259544222403874,0.778632667211623,"ns"
"Ruminococcus","DB_Treated - WT_Control","WT_Control","Dunn",0.3742,"r (|Z|/sqrt(N))",-1.1227,0.261555673671613,0.78466702101484,"ns"
"Massilia","DB_Control - DB_Treated","DB_Control","Dunn",0.3742,"r (|Z|/sqrt(N))",1.1227,0.261555673671613,0.39233351050742,"ns"
"UCG-005","DB_Control - WT_Control","WT_Control","Dunn",0.3742,"r (|Z|/sqrt(N))",-1.1227,0.261555673671613,0.78466702101484,"ns"
"Proteus","DB_Treated - WT_Control","DB_Treated","Dunn",0.3742,"r (|Z|/sqrt(N))",1.1227,0.261555673671613,0.39233351050742,"ns"
"Collinsella","DB_Control - DB_Treated","DB_Control","Dunn",0.3742,"r (|Z|/sqrt(N))",1.1227,0.261555673671613,0.78466702101484,"ns"
"Candidatus_Udaeobacter","DB_Control - DB_Treated","DB_Control","Dunn",0.3742,"r (|Z|/sqrt(N))",1.1227,0.261555673671613,0.78466702101484,"ns"
"Reyranella","DB_Control - DB_Treated","DB_Control","Dunn",0.3742,"r (|Z|/sqrt(N))",1.1227,0.261555673671613,0.39233351050742,"ns"
"Microbacterium","DB_Treated - WT_Control","DB_Treated","Dunn",0.365,"r (|Z|/sqrt(N))",1.0949,0.273566301998069,0.410349452997103,"ns"
"Pediococcus","DB_Treated - WT_Control","WT_Control","Dunn",0.3633,"r (|Z|/sqrt(N))",-1.0899,0.275757847827509,0.413636771741264,"ns"
"Pedosphaeraceae","DB_Treated - WT_Control","DB_Treated","Dunn",0.3633,"r (|Z|/sqrt(N))",1.0899,0.275757847827509,0.275757847827509,"ns"
"Stenotrophomonas","DB_Control - WT_Control","DB_Control","Dunn",0.3538,"r (|Z|/sqrt(N))",1.0613,0.288536657947213,0.43280498692082,"ns"
"UCG-002","DB_Control - DB_Treated","DB_Control","Dunn",0.3523,"r (|Z|/sqrt(N))",1.0568,0.290606572519545,0.871819717558636,"ns"
"Aerococcus","DB_Control - DB_Treated","DB_Treated","Dunn",0.3508,"r (|Z|/sqrt(N))",-1.0523,0.292659895634124,0.877979686902372,"ns"
"Bacteroides","DB_Treated - WT_Control","WT_Control","Dunn",0.3493,"r (|Z|/sqrt(N))",-1.0479,0.294696817509162,0.442045226263744,"ns"
"Dorea","DB_Treated - WT_Control","WT_Control","Dunn",0.3493,"r (|Z|/sqrt(N))",-1.0479,0.294696817509162,0.442045226263744,"ns"
"Agathobacter","DB_Treated - WT_Control","WT_Control","Dunn",0.3493,"r (|Z|/sqrt(N))",-1.0479,0.294696817509162,0.442045226263744,"ns"
"Lachnospira","DB_Control - DB_Treated","DB_Control","Dunn",0.3493,"r (|Z|/sqrt(N))",1.0479,0.294696817509162,0.884090452527487,"ns"
"Sutterella","DB_Treated - WT_Control","WT_Control","Dunn",0.3493,"r (|Z|/sqrt(N))",-1.0479,0.294696817509162,0.442045226263744,"ns"
"Gardnerella","DB_Treated - WT_Control","WT_Control","Dunn",0.3493,"r (|Z|/sqrt(N))",-1.0479,0.294696817509162,0.442045226263744,"ns"
"Rubellimicrobium","DB_Control - WT_Control","DB_Control","Dunn",0.3493,"r (|Z|/sqrt(N))",1.0479,0.294696817509163,0.884090452527488,"ns"
"Candidatus_Arthromitus","DB_Control - DB_Treated","DB_Treated","Dunn",0.3478,"r (|Z|/sqrt(N))",-1.0435,0.29671752632206,0.890152578966181,"ns"
"Lachnospiraceae_NK4A136_group","DB_Treated - WT_Control","DB_Treated","Dunn",0.3478,"r (|Z|/sqrt(N))",1.0435,0.29671752632206,0.445076289483091,"ns"
"Corynebacterium","DB_Treated - WT_Control","WT_Control","Dunn",0.3478,"r (|Z|/sqrt(N))",-1.0435,0.29671752632206,0.445076289483091,"ns"
"Faecalibacterium","DB_Treated - WT_Control","WT_Control","Dunn",0.3478,"r (|Z|/sqrt(N))",-1.0435,0.29671752632206,0.445076289483091,"ns"
"Romboutsia","DB_Treated - WT_Control","DB_Treated","Dunn",0.3478,"r (|Z|/sqrt(N))",1.0435,0.29671752632206,0.890152578966181,"ns"
"Lachnoclostridium","DB_Treated - WT_Control","WT_Control","Dunn",0.3478,"r (|Z|/sqrt(N))",-1.0435,0.29671752632206,0.44507628948309,"ns"
"Subdoligranulum","DB_Treated - WT_Control","WT_Control","Dunn",0.3478,"r (|Z|/sqrt(N))",-1.0435,0.29671752632206,0.44507628948309,"ns"
"Fusicatenibacter","DB_Treated - WT_Control","WT_Control","Dunn",0.3478,"r (|Z|/sqrt(N))",-1.0435,0.29671752632206,0.445076289483091,"ns"
"Anaerotruncus","DB_Treated - WT_Control","DB_Treated","Dunn",0.3478,"r (|Z|/sqrt(N))",1.0435,0.29671752632206,0.445076289483091,"ns"
"Roseburia","DB_Treated - WT_Control","DB_Treated","Dunn",0.3478,"r (|Z|/sqrt(N))",1.0435,0.29671752632206,0.445076289483091,"ns"
"Anaerostipes","DB_Treated - WT_Control","WT_Control","Dunn",0.3478,"r (|Z|/sqrt(N))",-1.0435,0.29671752632206,0.44507628948309,"ns"
"Glutamicibacter","DB_Control - DB_Treated","DB_Control","Dunn",0.3402,"r (|Z|/sqrt(N))",-1.0206,0.307434165927395,0.922302497782186,"ns"
"Pantoea","DB_Control - WT_Control","DB_Control","Dunn",0.3402,"r (|Z|/sqrt(N))",-1.0206,0.307434165927395,0.922302497782186,"ns"
"Enorma","DB_Control - DB_Treated","DB_Control","Dunn",0.3402,"r (|Z|/sqrt(N))",1.0206,0.307434165927395,0.922302497782186,"ns"
"Leucobacter","DB_Control - DB_Treated","DB_Control","Dunn",0.3402,"r (|Z|/sqrt(N))",-1.0206,0.307434165927395,0.922302497782186,"ns"
"Dongia","DB_Control - DB_Treated","DB_Control","Dunn",0.3373,"r (|Z|/sqrt(N))",1.012,0.31151480355771,0.31151480355771,"ns"
"Subgroup_10","DB_Control - DB_Treated","DB_Control","Dunn",0.3282,"r (|Z|/sqrt(N))",0.9847,0.324755765402618,0.487133648103928,"ns"
"Gluconobacter","DB_Treated - WT_Control","WT_Control","Dunn",0.3267,"r (|Z|/sqrt(N))",-0.98,0.327106906854467,0.4906603602817,"ns"
"Lachnospiraceae_UCG-004","DB_Treated - WT_Control","DB_Treated","Dunn",0.3247,"r (|Z|/sqrt(N))",-0.9742,0.329968973291538,0.494953459937307,"ns"
"Klebsiella","DB_Control - WT_Control","DB_Control","Dunn",0.3247,"r (|Z|/sqrt(N))",-0.9742,0.329968973291538,0.494953459937307,"ns"
"Staphylococcus","DB_Control - DB_Treated","DB_Treated","Dunn",0.3243,"r (|Z|/sqrt(N))",-0.973,0.330540606205286,0.49581090930793,"ns"
"Rubellimicrobium","DB_Treated - WT_Control","DB_Treated","Dunn",0.3243,"r (|Z|/sqrt(N))",0.973,0.330540606205286,0.49581090930793,"ns"
"OM27_clade","DB_Control - WT_Control","DB_Control","Dunn",0.3114,"r (|Z|/sqrt(N))",0.9342,0.350201389179296,0.525302083768943,"ns"
"Rikenellaceae_RC9_gut_group","DB_Control - WT_Control","WT_Control","Dunn",0.3046,"r (|Z|/sqrt(N))",-0.9137,0.360893223489732,0.541339835234598,"ns"
"Catenibacterium","DB_Control - DB_Treated","DB_Control","Dunn",0.3046,"r (|Z|/sqrt(N))",0.9137,0.360893223489732,0.541339835234598,"ns"
"Catenibacterium","DB_Treated - WT_Control","WT_Control","Dunn",0.3046,"r (|Z|/sqrt(N))",-0.9137,0.360893223489732,1,"ns"
"Monoglobus","DB_Control - WT_Control","DB_Control","Dunn",0.3032,"r (|Z|/sqrt(N))",0.9097,0.36297143233983,0.36297143233983,"ns"
"Monoglobus","DB_Treated - WT_Control","WT_Control","Dunn",0.3032,"r (|Z|/sqrt(N))",-0.9097,0.36297143233983,0.544457148509746,"ns"
"Anaplasma","DB_Treated - WT_Control","WT_Control","Dunn",0.3007,"r (|Z|/sqrt(N))",-0.902,0.367070024098675,0.550605036148012,"ns"
"Candidatus_Midichloria","DB_Treated - WT_Control","WT_Control","Dunn",0.3007,"r (|Z|/sqrt(N))",-0.902,0.367070024098675,0.550605036148012,"ns"
"Desulfovibrio","DB_Control - DB_Treated","DB_Control","Dunn",0.2994,"r (|Z|/sqrt(N))",0.8982,0.36909096604728,1,"ns"
"Ruminococcus","DB_Control - DB_Treated","DB_Control","Dunn",0.2994,"r (|Z|/sqrt(N))",0.8982,0.36909096604728,0.55363644907092,"ns"
"Collinsella","DB_Treated - WT_Control","WT_Control","Dunn",0.2994,"r (|Z|/sqrt(N))",-0.8982,0.36909096604728,0.55363644907092,"ns"
"Candidatus_Udaeobacter","DB_Treated - WT_Control","WT_Control","Dunn",0.2994,"r (|Z|/sqrt(N))",-0.8982,0.36909096604728,0.55363644907092,"ns"
"Reyranella","DB_Treated - WT_Control","DB_Treated","Dunn",0.2994,"r (|Z|/sqrt(N))",0.8982,0.36909096604728,0.36909096604728,"ns"
"Ralstonia","DB_Control - WT_Control","WT_Control","Dunn",0.2981,"r (|Z|/sqrt(N))",-0.8944,0.371093369522698,1,"ns"
"Bifidobacterium","DB_Treated - WT_Control","WT_Control","Dunn",0.2981,"r (|Z|/sqrt(N))",-0.8944,0.371093369522698,0.556640054284047,"ns"
"Helicobacter","DB_Control - DB_Treated","DB_Treated","Dunn",0.2981,"r (|Z|/sqrt(N))",-0.8944,0.371093369522698,0.556640054284047,"ns"
"Alistipes","DB_Control - WT_Control","WT_Control","Dunn",0.2981,"r (|Z|/sqrt(N))",-0.8944,0.371093369522698,1,"ns"
"Mucispirillum","DB_Treated - WT_Control","DB_Treated","Dunn",0.2981,"r (|Z|/sqrt(N))",0.8944,0.371093369522698,0.556640054284046,"ns"
"Rickettsia","DB_Control - WT_Control","DB_Control","Dunn",0.2981,"r (|Z|/sqrt(N))",0.8944,0.371093369522698,0.556640054284046,"ns"
"Others","DB_Control - WT_Control","DB_Control","Dunn",0.2981,"r (|Z|/sqrt(N))",0.8944,0.371093369522698,1,"ns"
"JG30-KF-CM45","DB_Control - DB_Treated","DB_Control","Dunn",0.2868,"r (|Z|/sqrt(N))",0.8603,0.389641286425683,1,"ns"
"Pseudonocardia","DB_Treated - WT_Control","DB_Treated","Dunn",0.2868,"r (|Z|/sqrt(N))",0.8603,0.389641286425683,0.584461929638524,"ns"
"Amaricoccus","DB_Treated - WT_Control","DB_Treated","Dunn",0.2854,"r (|Z|/sqrt(N))",0.8563,0.39180485461851,0.587707281927764,"ns"
"0319-7L14","DB_Control - DB_Treated","DB_Control","Dunn",0.2854,"r (|Z|/sqrt(N))",0.8563,0.391804854618509,1,"ns"
"Akkermansia","DB_Control - DB_Treated","DB_Control","Dunn",0.2744,"r (|Z|/sqrt(N))",0.8233,0.410320751715745,1,"ns"
"Turicibacter","DB_Control - WT_Control","DB_Control","Dunn",0.2744,"r (|Z|/sqrt(N))",0.8233,0.410320751715745,1,"ns"
"Oscillibacter","DB_Treated - WT_Control","WT_Control","Dunn",0.2744,"r (|Z|/sqrt(N))",-0.8233,0.410320751715745,1,"ns"
"Agathobacter","DB_Control - WT_Control","DB_Control","Dunn",0.2744,"r (|Z|/sqrt(N))",0.8233,0.410320751715745,0.410320751715745,"ns"
"Megasphaera","DB_Control - DB_Treated","DB_Control","Dunn",0.2744,"r (|Z|/sqrt(N))",0.8233,0.410320751715745,1,"ns"
"Gardnerella","DB_Control - WT_Control","DB_Control","Dunn",0.2744,"r (|Z|/sqrt(N))",0.8233,0.410320751715745,0.410320751715745,"ns"
"Skermanella","DB_Treated - WT_Control","DB_Treated","Dunn",0.2722,"r (|Z|/sqrt(N))",0.8165,0.414216178242525,0.414216178242525,"ns"
"Arthrobacter","DB_Control - DB_Treated","DB_Control","Dunn",0.2722,"r (|Z|/sqrt(N))",0.8165,0.414216178242525,0.621324267363788,"ns"
"Glutamicibacter","DB_Control - WT_Control","DB_Control","Dunn",0.2722,"r (|Z|/sqrt(N))",-0.8165,0.414216178242525,0.621324267363788,"ns"
"Fusobacterium","DB_Treated - WT_Control","WT_Control","Dunn",0.2722,"r (|Z|/sqrt(N))",-0.8165,0.414216178242525,0.621324267363788,"ns"
"Pantoea","DB_Control - DB_Treated","DB_Control","Dunn",0.2722,"r (|Z|/sqrt(N))",-0.8165,0.414216178242525,0.621324267363788,"ns"
"Enorma","DB_Treated - WT_Control","DB_Treated","Dunn",0.2722,"r (|Z|/sqrt(N))",-0.8165,0.414216178242525,0.621324267363788,"ns"
"Leucobacter","DB_Control - WT_Control","DB_Control","Dunn",0.2722,"r (|Z|/sqrt(N))",-0.8165,0.414216178242525,0.621324267363788,"ns"
"BIrii41","DB_Control - DB_Treated","DB_Control","Dunn",0.2722,"r (|Z|/sqrt(N))",0.8165,0.414216178242525,0.621324267363788,"ns"
"Mycobacterium","DB_Control - DB_Treated","DB_Control","Dunn",0.2722,"r (|Z|/sqrt(N))",0.8165,0.414216178242525,0.621324267363788,"ns"
"Ruminococcus_gnavus_group","DB_Control - DB_Treated","DB_Control","Dunn",0.2722,"r (|Z|/sqrt(N))",0.8165,0.414216178242525,1,"ns"
"Parviterribacter","DB_Control - DB_Treated","DB_Control","Dunn",0.2722,"r (|Z|/sqrt(N))",0.8165,0.414216178242525,0.621324267363788,"ns"
"Pseudolabrys","DB_Treated - WT_Control","DB_Treated","Dunn",0.2722,"r (|Z|/sqrt(N))",0.8165,0.414216178242525,0.414216178242525,"ns"
"Methyloversatilis","DB_Control - DB_Treated","DB_Control","Dunn",0.2657,"r (|Z|/sqrt(N))",-0.7971,0.425420020469349,0.425420020469349,"ns"
"Methyloversatilis","DB_Treated - WT_Control","WT_Control","Dunn",0.2657,"r (|Z|/sqrt(N))",-0.7971,0.425420020469349,0.638130030704023,"ns"
"Microlunatus","DB_Control - DB_Treated","DB_Control","Dunn",0.2657,"r (|Z|/sqrt(N))",0.7971,0.425420020469349,0.425420020469349,"ns"
"Microlunatus","DB_Treated - WT_Control","DB_Treated","Dunn",0.2657,"r (|Z|/sqrt(N))",0.7971,0.425420020469349,0.638130030704023,"ns"
"Rubrobacter","DB_Control - DB_Treated","DB_Control","Dunn",0.2657,"r (|Z|/sqrt(N))",0.7971,0.425420020469349,0.425420020469349,"ns"
"Rubrobacter","DB_Treated - WT_Control","DB_Treated","Dunn",0.2657,"r (|Z|/sqrt(N))",0.7971,0.425420020469349,0.638130030704023,"ns"
"Iamia","DB_Control - DB_Treated","DB_Control","Dunn",0.2657,"r (|Z|/sqrt(N))",0.7971,0.425420020469349,0.425420020469349,"ns"
"Iamia","DB_Treated - WT_Control","DB_Treated","Dunn",0.2657,"r (|Z|/sqrt(N))",0.7971,0.425420020469349,0.638130030704023,"ns"
"Geodermatophilus","DB_Control - DB_Treated","DB_Control","Dunn",0.2657,"r (|Z|/sqrt(N))",0.7971,0.425420020469349,0.425420020469349,"ns"
"Geodermatophilus","DB_Treated - WT_Control","DB_Treated","Dunn",0.2657,"r (|Z|/sqrt(N))",0.7971,0.425420020469349,0.638130030704023,"ns"
"Candidatus_Alysiosphaera","DB_Control - DB_Treated","DB_Control","Dunn",0.2657,"r (|Z|/sqrt(N))",0.7971,0.425420020469349,0.425420020469349,"ns"
"Candidatus_Alysiosphaera","DB_Treated - WT_Control","DB_Treated","Dunn",0.2657,"r (|Z|/sqrt(N))",0.7971,0.425420020469349,0.638130030704023,"ns"
"Noviherbaspirillum","DB_Control - DB_Treated","DB_Control","Dunn",0.2657,"r (|Z|/sqrt(N))",0.7971,0.425420020469349,0.425420020469349,"ns"
"Noviherbaspirillum","DB_Treated - WT_Control","DB_Treated","Dunn",0.2657,"r (|Z|/sqrt(N))",0.7971,0.425420020469349,0.638130030704023,"ns"
"AKIW781","DB_Control - DB_Treated","DB_Control","Dunn",0.2657,"r (|Z|/sqrt(N))",0.7971,0.425420020469349,0.425420020469349,"ns"
"AKIW781","DB_Treated - WT_Control","DB_Treated","Dunn",0.2657,"r (|Z|/sqrt(N))",0.7971,0.425420020469349,0.638130030704023,"ns"
"Ammoniphilus","DB_Control - DB_Treated","DB_Control","Dunn",0.2657,"r (|Z|/sqrt(N))",0.7971,0.425420020469349,0.425420020469349,"ns"
"Ammoniphilus","DB_Treated - WT_Control","DB_Treated","Dunn",0.2657,"r (|Z|/sqrt(N))",0.7971,0.425420020469349,0.638130030704023,"ns"
"Micromonospora","DB_Control - DB_Treated","DB_Control","Dunn",0.2657,"r (|Z|/sqrt(N))",0.7971,0.425420020469349,0.425420020469349,"ns"
