"","dbN.1.B","dbN.1.F","dbN.1.L","dbN.1.O","dbN.2.B","dbN.2.F","dbN.2.L","dbN.2.O","dbN.3.B","dbN.3.F","dbN.3.L","dbN.3.O","dbS.1.B","dbS.1.F","dbS.1.L","dbS.1.O","dbS.2.B","dbS.2.F","dbS.2.L","dbS.2.O","dbS.3.B","dbS.3.F","dbS.3.L","dbS.3.O","WTN.1.B","WTN.1.F","WTN.1.L","WTN.1.O","WTN.2.B","WTN.2.F","WTN.2.L","WTN.2.O","WTN.3.B","WTN.3.F","WTN.3.L","WTN.3.O","WTS.1.B","WTS.1.F","WTS.1.L","WTS.1.O","WTS.2.B","WTS.2.F","WTS.2.L","WTS.2.O","WTS.3.B","WTS.3.F","WTS.3.L"
"Sphingomonadales",0.00154996967450637,0.000303254936316463,0.0102769728418357,0.00808679830177236,0.00532380888200013,0,0.0158366466743042,0.0011793247523418,0.00619987869802547,0,0.00721072848574702,0.000168474964620257,0.00249342947637981,0,0.00363905923579756,0.00303254936316463,0.00168474964620257,0.00545858885369634,3.36949929240515e-05,0.000741289844329133,0.00249342947637981,0.000438034908012669,0.0140845070422535,0.000471729900936721,6.7389985848103e-05,0.000168474964620257,0.000505424893860772,0.00067389985848103,0.00205539456836714,0.000539119886784824,0.00417817912258238,0.000303254936316463,0.00141518970281016,0.000404339915088618,0.00566075881124065,0.00636835366264573,0.00141518970281016,0.00148257968865827,0.00023586495046836,0.000134779971696206,0,0.000168474964620257,0.0012467147381899,0.000741289844329133,0.00195430958959499,0.000438034908012669,0.00525641889615203
"Microtrichales",0,0,0.00812049329469641,0,0.000471729900936721,0,0.0134106071837725,0,0.000842374823101287,0,0.000303254936316463,0,0,0,6.7389985848103e-05,0,0.000101084978772154,0,0,0,0,0,0.0100074128984433,0,0,0,0.000134779971696206,0,0.00023586495046836,0,0.000370644922164566,0,0.00023586495046836,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000404339915088618
"Actinomarinales",0,0,0.00212278455421524,0.00023586495046836,6.7389985848103e-05,0,0.00289776939146843,0,0.0130062672686839,0,6.7389985848103e-05,0,0,0,0.000303254936316463,0,0,0,0,0,0,0,0.0022912595188355,3.36949929240515e-05,0,0,0,3.36949929240515e-05,0,0,0.000101084978772154,0,0,0,6.7389985848103e-05,0,0,0,0,0,0,0,0,0.000606509872632927,0,0,0
"Chloroplast",0,0,0.0056944538041647,0,0.000134779971696206,0,0.00242603949053171,0,0.00225756452591145,0,0.00684008356358245,0.000134779971696206,0,0,0.00778354336545589,6.7389985848103e-05,0,6.7389985848103e-05,0.000876069816025339,0,6.7389985848103e-05,0,0.00192061459667093,0,0,0.000101084978772154,0.00114562975941775,0.000101084978772154,3.36949929240515e-05,0,0.00478468899521531,0.000202169957544309,0.000134779971696206,0,0.0120628074668104,0,0.000269559943392412,0,0.000505424893860772,0,0,0,0.000134779971696206,0.000842374823101287,0,0.000168474964620257,0.0033358042994811
"Veillonellales-Selenomonadales",0,0,0.00128040973111396,0.000168474964620257,0.00724442347867107,0,0.00090976480894939,0,0,0,0.0116921625446459,3.36949929240515e-05,0.000876069816025339,0,0.00165105465327852,0.0010445447806456,0.00171844463912663,0.00131410472403801,0,0.000101084978772154,0,0,0.00195430958959499,3.36949929240515e-05,0,0,0.000471729900936721,0,0.000202169957544309,0,0.00963676797627873,0,0.000101084978772154,0,0.00293146438439248,0,0,0,0,0,0,0,0.000505424893860772,0,0.000471729900936721,0,0.00202169957544309
"Micromonosporales",6.7389985848103e-05,0,0.00832266325224072,0,0,0,0.011119347664937,0,6.7389985848103e-05,0,0.000370644922164566,0,0.000202169957544309,0,0.00023586495046836,0,0,0,0,0,0.000202169957544309,0,0.00808679830177236,0,0,0,0,0,0,0,0.000101084978772154,0,0,0,0,0,0.000101084978772154,0,0,0,0,0,0,0,0,0,0.000168474964620257
"Polyangiales",0.000101084978772154,0,0.00869330817440528,0,6.7389985848103e-05,0,0.0105465327852281,0,0.000943459801873442,0,0.000336949929240515,0,0,0,3.36949929240515e-05,0.000134779971696206,0,0.000404339915088618,0,0,0.000168474964620257,0,0.00741289844329133,0,0,0,0,0,3.36949929240515e-05,0,0.000269559943392412,0,0,0,0.000202169957544309,0,6.7389985848103e-05,0,0,6.7389985848103e-05,0,0,0,0,0.000134779971696206,0,0.000640204865556978
"Acetobacterales",0,0,0.00131410472403801,0,0.000168474964620257,6.7389985848103e-05,0.00202169957544309,0,0,0,0.000168474964620257,0,6.7389985848103e-05,0,3.36949929240515e-05,0.00306624435608869,3.36949929240515e-05,0.00464990902351911,3.36949929240515e-05,0,0,0,0.0011119347664937,0,0,0,0,6.7389985848103e-05,0,0,0.0102769728418357,0,6.7389985848103e-05,0,3.36949929240515e-05,0,0.000168474964620257,0,0,0,0,0.000101084978772154,3.36949929240515e-05,0,0,0.000168474964620257,0.000134779971696206
"Clostridia_vadinBB60_group",0.00350427926410135,0.000101084978772154,0.0010445447806456,0.00168474964620257,0.00148257968865827,0.00067389985848103,0,0,0.00219017454006335,0.000977154794797493,0.000707594851405081,0,0.00357166924994946,0.000303254936316463,0.000640204865556978,0.000336949929240515,0.000707594851405081,0.000842374823101287,0.000303254936316463,3.36949929240515e-05,0.00185322461082283,0.000202169957544309,0.00471729900936721,6.7389985848103e-05,0.00994002291259519,0.000808679830177236,0.000269559943392412,0.000269559943392412,0.00245973448345576,0.00202169957544309,0.000606509872632927,0.00023586495046836,0.0023586495046836,0.00330210930655705,0.00316732933486084,6.7389985848103e-05,0.0055596738324685,0.000977154794797493,0.00299885437024058,0.000303254936316463,0,0.000842374823101287,0.00313363434193679,0.000269559943392412,0.00219017454006335,0.000707594851405081,0.000471729900936721
"Tistrellales",0,0,0.00667160859896219,0,0,0,0.00990632791967114,0,0.00195430958959499,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00778354336545589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rhodobacterales",0,0,0.00353797425702541,0.000134779971696206,0.00973785295505088,0.00343688927825325,0.00623357369094953,0,0.000269559943392412,0.000168474964620257,0.00023586495046836,0.000101084978772154,0,0.000202169957544309,0.00138149470988611,0.0011793247523418,0.00286407439854438,0.00225756452591145,0.000741289844329133,0.00023586495046836,0,0.00144888469573421,0.00518902891030393,0.00023586495046836,6.7389985848103e-05,0.000336949929240515,0.000168474964620257,0.000202169957544309,0.000336949929240515,0.000168474964620257,0.00090976480894939,0,0.0011119347664937,0,0.000303254936316463,3.36949929240515e-05,0.000101084978772154,0.000101084978772154,0.000471729900936721,0,0,0.000336949929240515,0.000842374823101287,0.00023586495046836,0.000842374823101287,0.00023586495046836,0.00279668441269627
"Caulobacterales",6.7389985848103e-05,6.7389985848103e-05,0.00316732933486084,0.000303254936316463,0.000370644922164566,0,0.00208908956129119,0.000134779971696206,0.0011793247523418,0,0.00195430958959499,0.000269559943392412,0.000101084978772154,0.00249342947637981,0.000876069816025339,0.00175213963205068,0,0.00353797425702541,0,0.0011119347664937,0,0.00380753420041782,0.00188691960374688,0.000101084978772154,0.000977154794797493,0.000269559943392412,0.000168474964620257,0.000202169957544309,0.000606509872632927,0.000168474964620257,0.00131410472403801,0.000168474964620257,0,0,0.0010445447806456,0,0.00023586495046836,0.000134779971696206,0.00023586495046836,0.000202169957544309,3.36949929240515e-05,0.000101084978772154,0.00192061459667093,0.000539119886784824,0.000606509872632927,0.00161735966035447,0.00886178313902554
"Myxococcales",0,0,0.00508794393153177,0,0,0,0.00862591818855718,0,0.00023586495046836,0,0.000269559943392412,0,0.000134779971696206,0.000101084978772154,0.000101084978772154,0.000134779971696206,0,0.000202169957544309,0,0,0.000269559943392412,0,0.0056270638183166,0,0,0,0,6.7389985848103e-05,0.000269559943392412,6.7389985848103e-05,0.000640204865556978,0,0,0,0.000269559943392412,0,0.000134779971696206,0,0,0,0,0,0,0,0.000202169957544309,0,0.000370644922164566
"Bryobacterales",0.000101084978772154,0,0.00663791360603814,0,0,0,0.00771615337960779,0,6.7389985848103e-05,0,0.000808679830177236,0,6.7389985848103e-05,0,0.000269559943392412,0,0,0.000202169957544309,0,0,0.000269559943392412,0,0.00724442347867107,0,0,0,0,0,0.000134779971696206,0,0.000471729900936721,0,0,0,0.000370644922164566,0,0.000505424893860772,0,0,0,0,0,0,0,0.000134779971696206,0,0.000808679830177236
"Pseudonocardiales",0,3.36949929240515e-05,0.00555967383246849,0,0.000336949929240515,0,0.00764876339375969,3.36949929240515e-05,0.000269559943392412,0,0.00023586495046836,0,0,0,0.000101084978772154,0,0,0,0,3.36949929240515e-05,0,0,0.00700855852820271,0,0,0,3.36949929240515e-05,0.000336949929240515,0,0.000101084978772154,6.7389985848103e-05,0,0,0,0,0,0,0,6.7389985848103e-05,0,0,0,0,0,3.36949929240515e-05,0,0.000134779971696206
"Steroidobacterales",0,0,0.00508794393153177,0,0,0,0.00717703349282297,0,0.00320102432778489,0,0.000404339915088618,0,0,0,0,0,0,0,0,0,0,0,0.00441404407305074,0,0,0,0,0,0,0,0.00023586495046836,0,0.000539119886784824,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000741289844329133
"Fusobacteriales",0,0,0.000101084978772154,0.000101084978772154,0.00704225352112676,0,0.000134779971696206,0,0,0,0.000471729900936721,0,0.000370644922164566,0,0.000370644922164566,0.00023586495046836,0.000808679830177236,0.000640204865556978,0,0,0,0,0,0,0,0,0,0,0.000168474964620257,0,0.00539119886784824,0,0.000438034908012669,0,0.000202169957544309,0,0,0,0,0,0,0,0.000202169957544309,0,0.000168474964620257,0,6.7389985848103e-05
"Thermomicrobiales",0,0,0.00522272390322798,0,0.000101084978772154,0,0.00700855852820271,0,0.000640204865556978,0,0,0,0,0,0,0,6.7389985848103e-05,0,0,0,0,0,0.00502055394568367,0,0,0,0.000134779971696206,0.000134779971696206,0,0,0.000134779971696206,0,3.36949929240515e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rubrobacterales",0,0,0.00488577397398746,0,0,0,0.0068063885706584,0,0.000134779971696206,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00609879371925332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Actinomycetales",0,0,0,0,0.00636835366264573,0,0,0,0,0,0.000370644922164566,0,0.000168474964620257,0,0.00023586495046836,0.000438034908012669,0.0012467147381899,0.000505424893860772,0,6.7389985848103e-05,0,0,0,6.7389985848103e-05,0.000101084978772154,0.000168474964620257,0,0,0.000370644922164566,0,0.000741289844329133,0,0.000842374823101287,0,0.000168474964620257,0,0,0.000336949929240515,0,0.000168474964620257,0,6.7389985848103e-05,0.000336949929240515,0,0.000269559943392412,0,0.000202169957544309
"MB-A2-108",3.36949929240515e-05,0,0.00377383920749377,0,0,0,0.0056944538041647,0.000134779971696206,0.00245973448345576,0,0.000269559943392412,0,0,0,0.000202169957544309,0,0,0,0,0,0.00067389985848103,0,0.00404339915088618,0,0,0,0,0,0.000303254936316463,0,0.000471729900936721,0,0,0,0.00023586495046836,0,0.000438034908012669,0,0,0,0,0,0,0,0.000303254936316463,0,0.000336949929240515
"Syntrophales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00515533391737988,0,0.000101084978772154,0,0,0,0,0,0,0,0,0,0,0,0.00566075881124065
"Nitrospirales",0.000134779971696206,0,0.00542489386077229,0,0,0,0.0056270638183166,0.00023586495046836,0.0010445447806456,0,0.00165105465327852,0,0.000101084978772154,0.000336949929240515,0.000438034908012669,0,0,0,0,0,0.000572814879708875,0,0.00387492418626592,0,0,0,0,0,0.000707594851405081,0,0.000977154794797493,0,0,0,0.000943459801873442,0,0.000707594851405081,0,0,0,0,0,0.000101084978772154,0,0.000404339915088618,0,0.00138149470988611
"RF39",0,0,0,0.000101084978772154,0,0.000741289844329133,0,0,0,0.000572814879708875,6.7389985848103e-05,0,0.00525641889615203,0.000269559943392412,0,0.000101084978772154,3.36949929240515e-05,0.000808679830177236,0,0,0,0.000134779971696206,0.000741289844329133,0,0.00181952961789878,0.000269559943392412,0,0.000505424893860772,0.000134779971696206,0.00434665408720264,0,0,0.000168474964620257,0.000370644922164566,0.000202169957544309,0,0,0.000438034908012669,0.000370644922164566,0,0,0.00023586495046836,0,6.7389985848103e-05,0.000134779971696206,0.000134779971696206,0.000303254936316463
"KD4-96",0.000202169957544309,0,0.00303254936316463,0,0,0,0.00522272390322798,0,0.000303254936316463,0,0.0010445447806456,0,0.000101084978772154,0,0.000134779971696206,0,0,0,0.000168474964620257,0,0.000168474964620257,0,0.00384122919334187,0,0,0,0,0,0.000438034908012669,0,0.000404339915088618,0.000168474964620257,0,0,0.000303254936316463,0,0.000134779971696206,0,0,0,0,0,0,0,0,0,0.00067389985848103
"Cellvibrionales",0,0,0.000269559943392412,0,0,0,0.000336949929240515,0,0.00478468899521531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000134779971696206,0,0.000134779971696206,0,0.000202169957544309,0,0,0,0,0,0,0,0,0.000134779971696206,0,0,0.000134779971696206
"Streptosporangiales",0,0,0.00407709414381023,0,0,0,0.00478468899521531,0,0.00023586495046836,0,0.000269559943392412,0,0,0,0,0,0,0,0,0,0,0,0.00411078913673428,0,0,0,6.7389985848103e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Acidobacteriales",0.00178583462497473,0,0.00242603949053171,0,0,0,0.00134779971696206,0.000606509872632927,0.00407709414381023,0,0.00475099400229126,0,0.0023586495046836,0,0.0023586495046836,0,0,0,0,0.000134779971696206,0.00198800458251904,0,0.00232495451175955,0,0,0,0,0,0.00144888469573421,0,0.00320102432778489,0,0,0,0.00245973448345576,0,0.00407709414381023,0,0,0,0,0,0,0,0.0012467147381899,0,0.00407709414381023
"Paenibacillales",0,0,0.00259451445515196,0.000134779971696206,0,0.000101084978772154,0.00441404407305074,0.000202169957544309,6.7389985848103e-05,0.000101084978772154,0,0.000134779971696206,0.000168474964620257,0.000404339915088618,0.000539119886784824,0.000471729900936721,0,0.000977154794797493,0,0.000202169957544309,0,0,0.00387492418626592,0.000808679830177236,0.000202169957544309,0.000572814879708875,0,0.00067389985848103,0,0.000606509872632927,3.36949929240515e-05,0,0,0.000101084978772154,0,3.36949929240515e-05,0,0.000134779971696206,0,0.000438034908012669,0,0.000370644922164566,0,0,0,0.000134779971696206,0
"Rhodospirillales",3.36949929240515e-05,0,0.000640204865556978,0,0.000101084978772154,0,0.000404339915088618,0,6.7389985848103e-05,6.7389985848103e-05,0.00107823977356965,0,0.000404339915088618,6.7389985848103e-05,0.00023586495046836,6.7389985848103e-05,3.36949929240515e-05,0.000404339915088618,0,0,0.00023586495046836,0,0.0010445447806456,0,0.00441404407305074,0,0,0,0.000438034908012669,0,0.000505424893860772,0.000202169957544309,0.000303254936316463,6.7389985848103e-05,0.000438034908012669,0,0.000977154794797493,0.000101084978772154,0.000101084978772154,0.000101084978772154,0,3.36949929240515e-05,0.000336949929240515,0,0.000471729900936721,0.00161735966035447,0.000505424893860772
"Deep_Sea_Euryarchaeotic_Group(DSEG)",0,0,3.36949929240515e-05,0,0,0,0,0,0,0,0,0.00023586495046836,3.36949929240515e-05,0,0.000202169957544309,0,0,0,0,0.000134779971696206,0,0,0.000101084978772154,0,0.000370644922164566,0,0.000741289844329133,0.000101084978772154,0,0,0.000303254936316463,0.000101084978772154,0,0,0.00107823977356965,0.000134779971696206,0,0,0.000269559943392412,0,0,0,0.000269559943392412,0.000336949929240515,0,0,0.00438034908012669
"Haliangiales",0,0,0.00326841431363299,0,0,0,0.00438034908012669,0,0.000505424893860772,0,0.0011793247523418,0,6.7389985848103e-05,0,0.000336949929240515,0,0,0,0,0,0.000101084978772154,0,0.0022912595188355,0,0,0,0,0,0.000269559943392412,0,0.000168474964620257,0,0,0,0.000539119886784824,0,0,0,0,0,0,0,0,0,0.000572814879708875,0,0.00131410472403801
"Anaerolineales",0,0,6.7389985848103e-05,0,0,0,0.00023586495046836,0,0.000404339915088618,0,0,0,0.000168474964620257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00390861917918997,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00438034908012669
"Synergistales",0,0,0,0,0.000269559943392412,0,0,0,0,0,0,0,0,0,0,3.36949929240515e-05,0,0.000134779971696206,0,0,0,0,0,0,0,3.36949929240515e-05,0,0,0,0,0,0,0.00283037940562032,0.000101084978772154,0.000101084978772154,6.7389985848103e-05,0,0,0,0,0,0,0,0,0,0,0.00394231417211402
"Christensenellales",6.7389985848103e-05,0.000202169957544309,0,0,0,0.00158366466743042,0.000134779971696206,0,0.000101084978772154,0.00363905923579756,0.000303254936316463,0,0.000808679830177236,0.000438034908012669,0,0.000404339915088618,0.000539119886784824,0.0011119347664937,0,0.000202169957544309,0.00175213963205068,0.000101084978772154,0.000640204865556978,0.000168474964620257,0.00101084978772154,0.000202169957544309,0.000134779971696206,0.000202169957544309,3.36949929240515e-05,0.000640204865556978,0.0010445447806456,0,0.00151627468158232,0.000202169957544309,6.7389985848103e-05,0,0.000640204865556978,0.000101084978772154,0,6.7389985848103e-05,0,0.000606509872632927,3.36949929240515e-05,0.000134779971696206,0,0.000572814879708875,0.0011793247523418
"Cytophagales",0,0,0.00188691960374688,0,0.000134779971696206,0,0.00205539456836714,0,0.0034705842711773,0,0.000202169957544309,0,0.000101084978772154,0,0.000303254936316463,6.7389985848103e-05,0,0.000572814879708875,0,0,0,0.000168474964620257,0.00178583462497473,0,0,0,0,0,0,0,3.36949929240515e-05,0,0,0,0,0,0.000370644922164566,0,0,0,0,0,0,0,0,0,0.000101084978772154
"Subgroup_7",0,0,0.0022238695329874,0,0,0,0.00151627468158232,3.36949929240515e-05,0.000707594851405081,0,0.00171844463912663,0,0,0,0.000774984837253184,0,0,0,0,0,0,0,0.00168474964620257,0,0,0,0,0,0.00067389985848103,0,0.000842374823101287,0,0.000101084978772154,0,0.000943459801873442,0,0.000303254936316463,0,0,0,0,0,3.36949929240515e-05,0,0.000438034908012669,0,0.00252712446930386
"Nitriliruptorales",0,0,0,0,0,0,0,0,0.00252712446930386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pyrinomonadales",0,0,0.00134779971696206,0,0,0,0.00141518970281016,0.000101084978772154,0,0,0.00232495451175955,0,0,0,0.000876069816025339,0,0,0,0,0,0,0,0.00101084978772154,0,0,0,0,0,0.000774984837253184,0,0.00138149470988611,0,0,0,0.000876069816025339,0,0.000370644922164566,0,0,0,0,0,0,0,0.000640204865556978,0,0.00181952961789878
"Chthoniobacterales",0,0,0.000640204865556978,0,0,0,0.000471729900936721,0.000101084978772154,0,0,0.00185322461082283,0,3.36949929240515e-05,0,0.000438034908012669,0,0,0,0,6.7389985848103e-05,0.00131410472403801,0,0.000741289844329133,0,0,0,0,0,0.000438034908012669,0,0.00131410472403801,0,0,0,0.00067389985848103,0,0.00225756452591145,0,0,0,0,0,0,0,0.00067389985848103,0,0.00090976480894939
"Acidaminococcales",0,0,6.7389985848103e-05,0,0,0,6.7389985848103e-05,0,0,0.00195430958959499,0.0022238695329874,0,0.000808679830177236,0,0.000370644922164566,0,0,6.7389985848103e-05,0,0,0,0,0.000134779971696206,0,0,0,0.000101084978772154,0,0,0,0.000640204865556978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000336949929240515
"S0134_terrestrial_group",0,0,0.00128040973111396,0,0,0,0.00212278455421524,0,0.00192061459667093,0,0,0,0,0,6.7389985848103e-05,0,0,0,0,0,0,0,0.00134779971696206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oceanospirillales",0,0.000101084978772154,0.000269559943392412,0,0,3.36949929240515e-05,0.000202169957544309,0,0.00212278455421524,0,0,0,0,0,0,0,0,0,0,0,0,6.7389985848103e-05,0,0,0,0.000134779971696206,0,0,0,0,0.000269559943392412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36949929240515e-05,0
"Peptococcales",0.000101084978772154,0.000101084978772154,6.7389985848103e-05,6.7389985848103e-05,0.000404339915088618,0.000370644922164566,0,0,0.000134779971696206,0.000774984837253184,0,0,0.00023586495046836,0.00023586495046836,0.000134779971696206,6.7389985848103e-05,0.000336949929240515,0.000572814879708875,0,0,0.000438034908012669,0.000404339915088618,0.000269559943392412,0.000168474964620257,0.000842374823101287,0.000640204865556978,0,0.000168474964620257,0.000404339915088618,0.00205539456836714,0.000269559943392412,0,0.000808679830177236,0.00114562975941775,0,0,0.0012467147381899,0.000977154794797493,6.7389985848103e-05,0,0,0.000707594851405081,0.000202169957544309,0.000101084978772154,0.000572814879708875,0.000572814879708875,0.000202169957544309
"IMCC26256",0,0,0.00161735966035447,0.000202169957544309,0,0,0.00202169957544309,0,0.000640204865556978,0,0.000741289844329133,0,0,0,0.000269559943392412,0,3.36949929240515e-05,0,0,0,0,0,0.00121301974526585,0,0,0,0,0,0.000134779971696206,0,0.00023586495046836,0,0,0,0.000134779971696206,0,0.000134779971696206,0,0,0,0,0,0,0,0.000269559943392412,0,0.000438034908012669
"Thermoanaerobaculales",0,0,0.00138149470988611,0,0,0,0.00195430958959499,0,0.000202169957544309,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00138149470988611,0,0,0,0,0,0,0,0.000101084978772154,0,0.000539119886784824,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000505424893860772
"TK10",6.7389985848103e-05,0,0.00192061459667093,0,0,0,0.00181952961789878,0,0.000168474964620257,0,0.000370644922164566,0,0,0,0,0,0,0,0,0,0,0,0.00151627468158232,0,0,0,0,0,0.00023586495046836,0,0.000101084978772154,0,0,0,0.000269559943392412,0,0.000202169957544309,0,0,0,0,0,0.000101084978772154,0,0,0,0.000438034908012669
"0319-7L14",0,0,0.00107823977356965,0,0,0,0.00192061459667093,0,0.0010445447806456,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011119347664937,0,0,0,0,0,0,0,0.000134779971696206,0.000134779971696206,0,0,0.000101084978772154,0,0,0,0,0,0,0,0,0,0,0,0
"Syntrophorhabdales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00114562975941775,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00192061459667093
"Monoglobales",0,0.000808679830177236,0.000640204865556978,6.7389985848103e-05,0,0.000572814879708875,0.000168474964620257,0,6.7389985848103e-05,0.00185322461082283,0.000943459801873442,0,0.000539119886784824,0.000505424893860772,0,0.000269559943392412,0.000202169957544309,0.00101084978772154,0,0,0.000808679830177236,0.000370644922164566,0.00023586495046836,0.000202169957544309,0.00138149470988611,0.000606509872632927,0,0.00023586495046836,0.000303254936316463,0.0011119347664937,0.000269559943392412,6.7389985848103e-05,0.000539119886784824,0.000134779971696206,0.000404339915088618,0,0.000134779971696206,0.000438034908012669,0,0.000134779971696206,0,0.000539119886784824,0.000269559943392412,0.000134779971696206,0.00023586495046836,0.000101084978772154,0.000943459801873442
"S085",0,0,0.00128040973111396,0,0,0,0.00181952961789878,3.36949929240515e-05,0.00090976480894939,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011793247523418,0,0,0,0,0,0,0,0.000168474964620257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7389985848103e-05
"Rokubacteriales",0,0,0.00131410472403801,0,0,0,0.00178583462497473,0,0.00023586495046836,0,0.000876069816025339,0,0,0,0.000539119886784824,0,0,0,0,0,3.36949929240515e-05,0,0.00101084978772154,0,0,0,0,0,0.00023586495046836,0,0.000336949929240515,0,0,0,0.000505424893860772,0,0.000134779971696206,0,0,0,0,0,0,0,0.000269559943392412,0,0.000336949929240515
"Entotheonellales",0,0,0.00121301974526585,0,0,0,0.00175213963205068,0,0.000774984837253184,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011119347664937,0,0,0,0,0,0,0,0.000202169957544309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alteromonadales",0,0.00138149470988611,0.000101084978772154,0,0,0,0,0,0.00175213963205068,0,0,3.36949929240515e-05,0,0,0.000101084978772154,0,0,0,0,0,0,0,0,0,0.00023586495046836,0,6.7389985848103e-05,0,0,0,0.000168474964620257,0.000269559943392412,0,0,0.000876069816025339,0,0,3.36949929240515e-05,0,3.36949929240515e-05,0,0,0,0.000134779971696206,0,0,0
"Acholeplasmatales",0.000303254936316463,0,3.36949929240515e-05,3.36949929240515e-05,0.00023586495046836,0.000134779971696206,0,0,0.000336949929240515,3.36949929240515e-05,0.000336949929240515,0,0.000168474964620257,0.000168474964620257,6.7389985848103e-05,0,0.000134779971696206,0,0.00023586495046836,0,0.000168474964620257,0.000101084978772154,0.000303254936316463,0,0,0,0,0.000202169957544309,0.000101084978772154,0.000336949929240515,0,0,0.000202169957544309,0.000168474964620257,0,0,0.000101084978772154,0.000168474964620257,0.00175213963205068,0,0,0.000101084978772154,0.00154996967450637,0,0,0.000134779971696206,0
"Gastranaerophilales",0.000101084978772154,0,0,0.000101084978772154,0.000101084978772154,0,0,0,0.000134779971696206,0.000101084978772154,0,0,0,0.000168474964620257,6.7389985848103e-05,0,0.000101084978772154,0.000202169957544309,0,0,0,6.7389985848103e-05,0.000101084978772154,0,0.000101084978772154,0,0.000101084978772154,0,0.00023586495046836,6.7389985848103e-05,0,0,0.000168474964620257,0.000269559943392412,0.000303254936316463,3.36949929240515e-05,0.000101084978772154,0.000505424893860772,0.000505424893860772,0,0,0,0.000370644922164566,6.7389985848103e-05,0.000134779971696206,0.00171844463912663,0.000269559943392412
"SAR202_clade",0,0,0,0,0,0,0,0,0.00168474964620257,0,0,0,0,0,6.7389985848103e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thermoactinomycetales",0,0,0.0011119347664937,0,0,0,0.00168474964620257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00144888469573421,0,0,0,0,3.36949929240515e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chloroflexales",0,0,0.00121301974526585,0,0,0,0.00158366466743042,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000134779971696206,0,0.00128040973111396,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36949929240515e-05,0,0,0,0,0,0,0,0.000101084978772154,0,0
"Limnochordales",0,0,0.00154996967450637,0,0,0,0.00154996967450637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00144888469573421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kallotenuales",0,0,0.00154996967450637,0,0,0,0.000876069816025339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011793247523418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vibrionales",0,0,0.000404339915088618,0,0,0.000101084978772154,6.7389985848103e-05,0,0,3.36949929240515e-05,0.0010445447806456,3.36949929240515e-05,0,0,0.000101084978772154,0.000202169957544309,0,0.000303254936316463,0,0,0,3.36949929240515e-05,0.000404339915088618,0.000134779971696206,6.7389985848103e-05,0.000134779971696206,0,0,0,0.000202169957544309,0.000404339915088618,0,0.000134779971696206,0,0.000269559943392412,0,0,0,0,6.7389985848103e-05,0,0,0,0,0,0,0.00148257968865827
