"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0097193","intrinsic apoptotic signaling pathway","14/325","227/11892",0.0616740088105727,2.25669942392409,3.20436865831821,0.00385455070133553,0.0660831343494083,0.0539542739540675,"Hspb1/Dnaja1/Grina/Lgals12/Creb3/Ptgs2/Ubb/Plekhf1/Ifi27l2b/Cd74/Hipk1/Tmem109/Trib3/Tnfrsf1a",14
"GO:0071675","regulation of mononuclear cell migration","8/325","93/11892",0.0860215053763441,3.14759305210918,3.48506888143627,0.00387705754458779,0.0661612690247712,0.0540180678361427,"Dusp1/Thbs1/C5ar1/Creb3/Ccl7/Padi2/Stk10/Abl2",8
"GO:0072330","monocarboxylic acid biosynthetic process","10/325","135/11892",0.0740740740740741,2.71042735042735,3.3501461988871,0.00390733571321076,0.0662997640143254,0.0541311435351276,"Il1b/Ido1/Ptgs2/Pklr/Prkaa2/Cd74/Lpl/Scd1/Aldh1a1/Trib3",10
"GO:0019221","cytokine-mediated signaling pathway","17/325","302/11892",0.0562913907284768,2.05974528782476,3.12682625471209,0.00392114719346797,0.0662997640143254,0.0541311435351276,"Ereg/Hspa1b/Il1b/Irf7/Epha4/Isg15/Rnf31/Igtp/Ccl7/Erbb2/Cd74/Oas1g/Hipk1/Samhd1/Padi2/Inhba/Tnfrsf1a",17
"GO:0019216","regulation of lipid metabolic process","14/325","229/11892",0.0611353711790393,2.23699025864965,3.16824957414536,0.00416662718480408,0.069956145953693,0.0571164352404855,"Sik1/Il1b/Nr1d2/Adra2a/Abhd6/Ptgs2/Psap/Cideb/Prkaa2/Cd74/Trib3/Lpcat3/Tnfrsf1a/Ppara",14
"GO:0034504","protein localization to nucleus","13/325","205/11892",0.0634146341463415,2.32039024390244,3.19645222335694,0.00417535325822367,0.069956145953693,0.0571164352404855,"Bag3/Hspa8/Hsp90ab1/Cd36/Xpo1/Banp/Tfrc/Ptgs2/Rrs1/Pik3r2/Hsp90aa1/Cwh43/Tnfrsf1a",13
"GO:0048858","cell projection morphogenesis","23/325","463/11892",0.0496760259179266,1.81768400066456,3.00823930636063,0.00420388973605271,0.0701155546022185,0.0572465861175265,"Elavl4/Muc3a/Epha4/Flrt3/Ubb/Vil1/Lamc2/Erbb2/Nr4a2/B4galt5/Nyap1/Lpar3/Dynlt1a/L1cam/Arc/Enah/Atoh1/Dnm2/Slc23a2/Tnfrsf12a/Bsg/Unc5a/Abl2",23
"GO:0035821","modulation of process of another organism","7/325","75/11892",0.0933333333333333,3.41513846153846,3.51689619947192,0.00431747398333305,0.0716856265881335,0.0585284879959659,"Hspa8/Sprr2a1/Cd74/Jun/Rrp1b/Trim59/Ppara",7
"GO:0009394","2'-deoxyribonucleotide metabolic process","4/325","25/11892",0.16,5.85452307692308,4.07273924350641,0.00439925237455753,0.0717043019278513,0.0585437356745943,"Tymp/Upp1/Ada/Samhd1",4
"GO:0043903","regulation of biological process involved in symbiotic interaction","4/325","25/11892",0.16,5.85452307692308,4.07273924350641,0.00439925237455753,0.0717043019278513,0.0585437356745943,"Lgals1/Cd74/Bsg/Ppara",4
"GO:0007173","epidermal growth factor receptor signaling pathway","8/325","95/11892",0.0842105263157895,3.08132793522267,3.41394899570515,0.00441586449745585,0.0717043019278513,0.0585437356745943,"Ereg/Epha4/Adra2a/Vil1/Erbb2/Efemp1/Tgfa/Abl2",8
"GO:0050728","negative regulation of inflammatory response","8/325","95/11892",0.0842105263157895,3.08132793522267,3.41394899570515,0.00441586449745585,0.0717043019278513,0.0585437356745943,"Nr1d2/Ada/Rb1/Igtp/Smpdl3b/Lpcat3/Tnfrsf1a/Ppara",8
"GO:0050729","positive regulation of inflammatory response","8/325","95/11892",0.0842105263157895,3.08132793522267,3.41394899570515,0.00441586449745585,0.0717043019278513,0.0585437356745943,"Il1b/Ido1/Ptgs2/Lgals1/Camk2n1/Lpl/H2-T23/Tnfrsf1a",8
"GO:0045620","negative regulation of lymphocyte differentiation","5/325","40/11892",0.125,4.57384615384615,3.79498907223479,0.00443725606253129,0.0717356396775892,0.058569321711805,"Hspb1/Slc4a2/Lgals1/Erbb2/Cd74",5
"GO:0043122","regulation of canonical NF-kappaB signal transduction","11/325","160/11892",0.06875,2.51561538461538,3.23521741322771,0.00447540105033885,0.0720363679980306,0.0588148545296197,"Hspb1/Cd36/Il1b/Tfrc/Rnf31/Igtp/Cd74/Ubd/Trim59/Tnfrsf1a/Abl2",11
"GO:0009259","ribonucleotide metabolic process","13/325","207/11892",0.0628019323671498,2.29797101449275,3.15773958052691,0.00453055905587515,0.0726071333911121,0.0592808619713824,"Hspa8/Hspa1b/Upp1/mt-Atp6/mt-Nd4/Ada/Pklr/Prkaa2/mt-Atp8/mt-Nd1/Pde9a/Nudt5/Ppara",13
"GO:0046034","ATP metabolic process","10/325","138/11892",0.072463768115942,2.65150501672241,3.27089874021424,0.00456678911014173,0.0728709292639931,0.0594962409017781,"Hspa8/Hspa1b/mt-Atp6/mt-Nd4/Pklr/Prkaa2/mt-Atp8/mt-Nd1/Nudt5/Ppara",10
"GO:0030162","regulation of proteolysis","16/325","282/11892",0.0567375886524823,2.07607201309329,3.06542209071029,0.00470006341728906,0.0736884340707202,0.0601637013473996,"Hspa8/Hspa1b/Serpinh1/Hsp90ab1/Il1b/Thbs1/Cldn4/Xpo1/Epha4/Adra2a/Usp13/Ubb/Trf/Cwh43/Trib3/Antxr1",16
"GO:0010885","regulation of cholesterol storage","3/325","13/11892",0.230769230769231,8.44402366863905,4.50121733308531,0.00471797895840748,0.0736884340707202,0.0601637013473996,"Cd36/Lpl/Ppara",3
"GO:0033762","response to glucagon","3/325","13/11892",0.230769230769231,8.44402366863905,4.50121733308531,0.00471797895840748,0.0736884340707202,0.0601637013473996,"Cdo1/Hmgcs2/mt-Cytb",3
"GO:0055093","response to hyperoxia","3/325","13/11892",0.230769230769231,8.44402366863905,4.50121733308531,0.00471797895840748,0.0736884340707202,0.0601637013473996,"mt-Atp6/Slc7a5/mt-Cytb",3
"GO:0071731","response to nitric oxide","3/325","13/11892",0.230769230769231,8.44402366863905,4.50121733308531,0.00471797895840748,0.0736884340707202,0.0601637013473996,"Thbs1/Dpep1/Aqp1",3
"GO:0007584","response to nutrient","9/325","117/11892",0.0769230769230769,2.81467455621302,3.30637208168554,0.00474374941677009,0.0737783137139854,0.0602370845327368,"Tfrc/Ada/Ptgs2/Lpl/Hmgcs2/Tnc/Scd1/mt-Cytb/Ppara",9
"GO:0007626","locomotory behavior","12/325","185/11892",0.0648648648648649,2.3734553014553,3.1558626050814,0.00486702699809617,0.0751340721973504,0.0613440078853771,"Elavl4/Btbd9/Epha4/Espn/Ido1/Abhd12/Psap/Selenop/Nr4a2/Cwh43/Lrrtm1/Abl2",12
"GO:0097009","energy homeostasis","6/325","58/11892",0.103448275862069,3.78525198938992,3.56412731904015,0.00487503575997156,0.0751340721973504,0.0613440078853771,"Cd36/Nr1d2/Bmp8b/Ubb/Prkaa2/Pcsk1n",6
"GO:0016053","organic acid biosynthetic process","13/325","209/11892",0.062200956937799,2.27598086124402,3.11946859170986,0.0049097366589308,0.0751340721973504,0.0613440078853771,"Il1b/Cdo1/Ido1/Ptgs2/Pklr/Prkaa2/Cd74/Lpl/Scd1/Lta4h/Cyp4a10/Aldh1a1/Trib3",13
"GO:0042594","response to starvation","11/325","162/11892",0.0679012345679012,2.4845584045584,3.18893958453348,0.00491245561572476,0.0751340721973504,0.0613440078853771,"Hspa8/Upp1/Lrp11/Prkaa2/Jun/Hmgcs2/Slc7a5/Foxa3/Ywhag/Hspa5/Ppara",11
"GO:0033555","multicellular organismal response to stress","7/325","77/11892",0.0909090909090909,3.32643356643357,3.43288817911493,0.00499501560504847,0.0756361840966852,0.0617539624560708,"Thbs1/Adra2a/Ido1/Gch1/Lrp11/Nr4a2/Hmgcs2",7
"GO:0022037","metencephalon development","8/325","97/11892",0.0824742268041237,3.01779540047581,3.34467962455784,0.00501049976757148,0.0756361840966852,0.0617539624560708,"Hspa8/Glud1/mt-Nd4/Psap/Gdf10/L1cam/Hspa5/Abl2",8
"GO:0010876","lipid localization","16/325","284/11892",0.0563380281690141,2.06145178764897,3.03473829739145,0.00502738026795268,0.0756361840966852,0.0617539624560708,"Cd36/Il1b/Thbs1/Slc10a2/Ptgs2/Psap/Cideb/Lpl/Stard5/Nmb/Fabp2/Cyp4a10/Inhba/Lpcat3/Gramd1b/Ppara",16
"GO:0048514","blood vessel morphogenesis","22/325","443/11892",0.0496613995485327,1.81714881055739,2.93805377618085,0.00508802426361299,0.0756361840966852,0.0617539624560708,"Hspb1/Ereg/Cd36/Il1b/Thbs1/Pnpla6/C5ar1/Nr4a1/Apold1/Ptgs2/Fap/Aqp1/Pik3r2/Asb4/Jun/Amotl2/Anxa3/Sparc/Tnfrsf12a/Bsg/Tgfa/Tnfrsf1a",22
"GO:0009262","deoxyribonucleotide metabolic process","4/325","26/11892",0.153846153846154,5.62934911242604,3.96090966426129,0.00508892394356428,0.0756361840966852,0.0617539624560708,"Tymp/Upp1/Ada/Samhd1",4
"GO:0019692","deoxyribose phosphate metabolic process","4/325","26/11892",0.153846153846154,5.62934911242604,3.96090966426129,0.00508892394356428,0.0756361840966852,0.0617539624560708,"Tymp/Upp1/Ada/Samhd1",4
"GO:0032633","interleukin-4 production","4/325","26/11892",0.153846153846154,5.62934911242604,3.96090966426129,0.00508892394356428,0.0756361840966852,0.0617539624560708,"Zg16/H2-T23/Slc7a5/Icosl",4
"GO:1901137","carbohydrate derivative biosynthetic process","19/325","363/11892",0.0523415977961433,1.91521932612842,2.96840515728668,0.00519124153746708,0.0768136932185174,0.0627153522322704,"Il1b/Upp1/mt-Atp6/mt-Nd4/Ada/Ces2a/Gal3st2/Pgap1/B3gnt7/mt-Atp8/B4galt5/Cwh43/mt-Nd1/St3gal6/B3galt5/B3gnt5/Pigz/B3galt1/Ppara",19
"GO:0051402","neuron apoptotic process","14/325","235/11892",0.0595744680851064,2.17987561374795,3.06208512771044,0.00522805894116955,0.0768136932185174,0.0627153522322704,"Hsph1/Hspd1/Hsp90ab1/Grina/Il1b/C5ar1/Epha4/Gch1/Ubb/Rb1/Nr4a2/Jun/Btg2/Tnfrsf1a",14
"GO:0032640","tumor necrosis factor production","9/325","119/11892",0.0756302521008403,2.76736910148675,3.24786275519909,0.00529945857123832,0.0768136932185174,0.0627153522322704,"Hspb1/Hspd1/Cd36/Thbs1/Zg16/Oas1g/Lpl/H2-T23/Tnfrsf1a",9
"GO:0000041","transition metal ion transport","6/325","59/11892",0.101694915254237,3.72109517601043,3.51206712807421,0.00530520476789257,0.0768136932185174,0.0627153522322704,"Tfrc/Trf/Mcoln1/Dnm2/B2m/Fkbp4",6
"GO:1905897","regulation of response to endoplasmic reticulum stress","6/325","59/11892",0.101694915254237,3.72109517601043,3.51206712807421,0.00530520476789257,0.0768136932185174,0.0627153522322704,"Grina/Usp13/Creb3/Igtp/Lpcat3/Hspa5",6
"GO:0045862","positive regulation of proteolysis","10/325","141/11892",0.0709219858156028,2.59509001636661,3.19372738521937,0.00531091801962413,0.0768136932185174,0.0627153522322704,"Hspa8/Hspa1b/Il1b/Cldn4/Epha4/Adra2a/Usp13/Trf/Trib3/Antxr1",10
"GO:0019693","ribose phosphate metabolic process","13/325","211/11892",0.0616113744075829,2.25440758293839,3.08162925667137,0.00531402381191588,0.0768136932185174,0.0627153522322704,"Hspa8/Hspa1b/Upp1/mt-Atp6/mt-Nd4/Ada/Pklr/Prkaa2/mt-Atp8/mt-Nd1/Pde9a/Nudt5/Ppara",13
"GO:1903131","mononuclear cell differentiation","18/325","338/11892",0.0532544378698225,1.94862084660901,2.96568714797876,0.00540687380307197,0.077850534523919,0.0635618922820015,"Hspb1/Btnl6/Il1b/Nfil3/Ada/Slc4a2/Psap/Lgals1/Rb1/Igtp/Erbb2/Cd74/Jun/Hsp90aa1/Themis/Ubd/B2m/Abl2",18
"GO:0061448","connective tissue development","12/325","188/11892",0.0638297872340425,2.33558101472995,3.09401565830646,0.005524766424718,0.0792384787607414,0.0646950940334579,"Serpinh1/Thbs1/Arid5b/Bmp8b/Ubb/Sulf2/Rb1/Efemp1/Col5a1/Lpl/Hmgcs2/Bgn",12
"GO:0097530","granulocyte migration","8/325","99/11892",0.0808080808080808,2.95682983682984,3.27717031222201,0.00566459513342187,0.0809290607046241,0.0660753875416284,"Il1b/Thbs1/Dpep1/C5ar1/Pde4b/Ccl7/Cd74/Bsg",8
"GO:0043603","amide metabolic process","16/325","288/11892",0.0555555555555556,2.03282051282051,2.97411488744062,0.00573782234079843,0.0813819901325419,0.0664451865633656,"Cd36/Dpep1/Epha4/Ada/Psap/Hagh/Plpp1/B4galt5/Hmgcs2/Smpdl3b/Galc/Npl/Cpe/Pcsk1n/B3galt1/Tnfrsf1a",16
"GO:0016032","viral process","13/325","213/11892",0.0610328638497653,2.23323943661972,3.04421189736966,0.00574458196763382,0.0813819901325419,0.0664451865633656,"Hspa8/Hsp90ab1/Top2a/Creb3/Isg15/Lgals1/Hexim1/Cd74/Jun/Rrp1b/Oas1g/Dynlt1a/Bsg",13
"GO:0031343","positive regulation of cell killing","6/325","60/11892",0.1,3.65907692307692,3.46113028891282,0.00576253375599388,0.0813819901325419,0.0664451865633656,"Hspa8/H2-K1/H2-Q2/H2-T23/B2m/Ulbp1",6
"GO:0050890","cognition","14/325","238/11892",0.0588235294117647,2.15239819004525,3.01019092009196,0.00583516398927903,0.081510649150119,0.0665502315790017,"Il1b/Elavl4/Glud1/C5ar1/Btbd9/Ptgs2/Camk2n1/Nr4a2/Jun/Slc1a4/Btg2/Arc/B2m/Abl2",14
"GO:0042304","regulation of fatty acid biosynthetic process","4/325","27/11892",0.148148148148148,5.4208547008547,3.85473701669869,0.00584746209373669,0.081510649150119,0.0665502315790017,"Il1b/Ptgs2/Cd74/Trib3",4
"GO:0060338","regulation of type I interferon-mediated signaling pathway","4/325","27/11892",0.148148148148148,5.4208547008547,3.85473701669869,0.00584746209373669,0.081510649150119,0.0665502315790017,"Irf7/Isg15/Oas1g/Samhd1",4
"GO:0048143","astrocyte activation","3/325","14/11892",0.214285714285714,7.84087912087912,4.29284073193847,0.00588436924253348,0.081510649150119,0.0665502315790017,"Il1b/C5ar1/C1qa",3
"GO:0060339","negative regulation of type I interferon-mediated signaling pathway","3/325","14/11892",0.214285714285714,7.84087912087912,4.29284073193847,0.00588436924253348,0.081510649150119,0.0665502315790017,"Isg15/Oas1g/Samhd1",3
"GO:0071706","tumor necrosis factor superfamily cytokine production","9/325","121/11892",0.0743801652892562,2.72162746344565,3.19055098823506,0.00590432537251269,0.081510649150119,0.0665502315790017,"Hspb1/Hspd1/Cd36/Thbs1/Zg16/Oas1g/Lpl/H2-T23/Tnfrsf1a",9
"GO:0033559","unsaturated fatty acid metabolic process","8/325","100/11892",0.08,2.92726153846154,3.24404911975401,0.00601508982906419,0.0818141000366442,0.0667979872646903,"Il1b/Ces2a/Ptgs2/Cd74/Cyp4f14/Scd1/Cyp4a10/Tnfrsf1a",8
"GO:0051592","response to calcium ion","8/325","100/11892",0.08,2.92726153846154,3.24404911975401,0.00601508982906419,0.0818141000366442,0.0667979872646903,"Thbs1/Dpep1/Calm1/Fosb/Prkaa2/Jun/Mcoln1/mt-Cytb",8
"GO:0071774","response to fibroblast growth factor","8/325","100/11892",0.08,2.92726153846154,3.24404911975401,0.00601508982906419,0.0818141000366442,0.0667979872646903,"Thbs1/Epha4/Flrt3/Nr4a1/Sulf2/Erbb2/Tnc/Spry4",8
"GO:1903038","negative regulation of leukocyte cell-cell adhesion","8/325","100/11892",0.08,2.92726153846154,3.24404911975401,0.00601508982906419,0.0818141000366442,0.0667979872646903,"Hspb1/Ido1/Slc4a2/Lgals1/Erbb2/Cd74/H2-T23/Ppara",8
"GO:0090659","walking behavior","5/325","43/11892",0.116279069767442,4.25474060822898,3.58385361914904,0.00607378259902278,0.0823086862499925,0.0672017974094664,"Epha4/Abhd12/Psap/Cwh43/Abl2",5
"GO:0009117","nucleotide metabolic process","16/325","290/11892",0.0551724137931034,2.01880106100796,2.94416712649216,0.0061224446734489,0.0826642163601928,0.0674920737281296,"Hspa8/Hspa1b/Tymp/Upp1/mt-Atp6/Ido1/mt-Nd4/Ada/Pklr/Prkaa2/mt-Atp8/mt-Nd1/Samhd1/Pde9a/Nudt5/Ppara",16
"GO:0002694","regulation of leukocyte activation","19/325","369/11892",0.0514905149051491,1.88407754846779,2.89175347407782,0.00616511104794058,0.0829364938784999,0.0677143775876378,"Hsph1/Hspb1/Hspd1/Il1b/Thbs1/Tfrc/Ido1/Ada/Slc4a2/Lgals1/Erbb2/Cd74/Hsp90aa1/H2-T23/Ywhag/B2m/Icosl/Ulbp1/Abl2",19
"GO:0030336","negative regulation of cell migration","13/325","215/11892",0.0604651162790698,2.21246511627907,3.00720714460632,0.00620259518044088,0.0831373303094731,0.0678783526158105,"Dusp1/Dnaja4/Thbs1/Dpep1/Ptprr/Epha4/Ada/Abhd6/Pik3r2/Cd74/Srgap3/Fignl2/Padi2",13
"GO:0032890","regulation of organic acid transport","6/325","61/11892",0.0983606557377049,3.5990920554855,3.41127203765474,0.00624798725405863,0.0834423225306526,0.0681273667404791,"Cldn2/Il1b/Thbs1/Slc43a1/Cyp4a10/Slc7a5",6
"GO:0009166","nucleotide catabolic process","8/325","101/11892",0.0792079207920792,2.89827875095202,3.21133679789867,0.00638183442650363,0.0849221721880592,0.0693356056445901,"Tymp/Upp1/Ada/Pklr/Prkaa2/Samhd1/Pde9a/Ppara",8
"GO:0097529","myeloid leukocyte migration","10/325","145/11892",0.0689655172413793,2.52350132625995,3.09388278250824,0.00644715621462314,0.0852024088113012,0.0695644077995003,"Dusp1/Il1b/Thbs1/Dpep1/C5ar1/Creb3/Pde4b/Ccl7/Cd74/Bsg",10
"GO:0006979","response to oxidative stress","15/325","266/11892",0.056390977443609,2.06338924233661,2.94007509853141,0.0064491242697648,0.0852024088113012,0.0695644077995003,"Hspb1/Hspa8/Cd36/Gch1/Cryab/Ptgs2/Psap/Prkaa2/Aqp1/Nr4a2/Jun/mt-Nd1/Car3/Slc23a2/Aldh1a1",15
"GO:0001889","liver development","9/325","123/11892",0.0731707317073171,2.67737335834897,3.13438988690996,0.00656112665132606,0.0863725458456709,0.0705197785569218,"Ada/Sulf2/Mki67/Jun/Mpst/Hmgcs2/Slc7a5/Foxa3/Tgfa",9
"GO:0006953","acute-phase response","4/325","28/11892",0.142857142857143,5.22725274725275,3.75372250360682,0.00667773052663084,0.0863828917610377,0.0705282255889444,"Il1b/Tfrc/Ptgs2/Saa3",4
"GO:0007616","long-term memory","4/325","28/11892",0.142857142857143,5.22725274725275,3.75372250360682,0.00667773052663084,0.0863828917610377,0.0705282255889444,"Glud1/Btbd9/Camk2n1/Arc",4
"GO:0045923","positive regulation of fatty acid metabolic process","4/325","28/11892",0.142857142857143,5.22725274725275,3.75372250360682,0.00667773052663084,0.0863828917610377,0.0705282255889444,"Il1b/Ptgs2/Cd74/Ppara",4
"GO:0006692","prostanoid metabolic process","5/325","44/11892",0.113636363636364,4.15804195804196,3.51772765901884,0.00670252497114942,0.0863828917610377,0.0705282255889444,"Il1b/Ces2a/Ptgs2/Cd74/Tnfrsf1a",5
"GO:0006693","prostaglandin metabolic process","5/325","44/11892",0.113636363636364,4.15804195804196,3.51772765901884,0.00670252497114942,0.0863828917610377,0.0705282255889444,"Il1b/Ces2a/Ptgs2/Cd74/Tnfrsf1a",5
"GO:1903053","regulation of extracellular matrix organization","5/325","44/11892",0.113636363636364,4.15804195804196,3.51772765901884,0.00670252497114942,0.0863828917610377,0.0705282255889444,"Rb1/Fap/Antxr1/Tnfrsf1a/Abl2",5
"GO:0002690","positive regulation of leukocyte chemotaxis","6/325","62/11892",0.0967741935483871,3.54104218362283,3.36245011174502,0.00676252681244191,0.0865509508009058,0.0706654391694861,"Il1b/Thbs1/C5ar1/Creb3/Ccl7/Cd74",6
"GO:0045824","negative regulation of innate immune response","6/325","62/11892",0.0967741935483871,3.54104218362283,3.36245011174502,0.00676252681244191,0.0865509508009058,0.0706654391694861,"Isg15/Cd96/Oas1g/Samhd1/Smpdl3b/H2-T23",6
"GO:0061008","hepaticobiliary system development","9/325","124/11892",0.0725806451612903,2.65578163771712,3.10672689419371,0.00690988073264387,0.0876887036432974,0.0715943695108625,"Ada/Sulf2/Mki67/Jun/Mpst/Hmgcs2/Slc7a5/Foxa3/Tgfa",9
"GO:0043410","positive regulation of MAPK cascade","17/325","320/11892",0.053125,1.94388461538462,2.86899760958717,0.00693179043825314,0.0876887036432974,0.0715943695108625,"Cd36/Il1b/Thbs1/C5ar1/Epha4/Adra2a/Atp6v0c/Psap/Ccdc88c/Erbb2/Cd74/Jun/Lpar3/Nenf/Inhba/Tgfa/Abl2",17
"GO:0002832","negative regulation of response to biotic stimulus","7/325","82/11892",0.0853658536585366,3.12360225140713,3.2344143618642,0.0070371472891537,0.0876887036432974,0.0715943695108625,"Isg15/Igtp/Cd96/Oas1g/Samhd1/Smpdl3b/H2-T23",7
"GO:0061041","regulation of wound healing","7/325","82/11892",0.0853658536585366,3.12360225140713,3.2344143618642,0.0070371472891537,0.0876887036432974,0.0715943695108625,"Cd36/Thbs1/Cldn4/Adra2a/Vil1/Thbd/Tnfrsf12a",7
"GO:0061564","axon development","18/325","347/11892",0.0518731988472622,1.89808024828198,2.84592477215768,0.00704361978007656,0.0876887036432974,0.0715943695108625,"Epha4/Flrt3/Nrep/Lamc2/Erbb2/Nr4a2/Jun/B4galt5/Lpar3/Dynlt1a/L1cam/Tnc/Enah/Atoh1/Dnm2/Tnfrsf12a/Bsg/Unc5a",18
"GO:0009150","purine ribonucleotide metabolic process","12/325","194/11892",0.0618556701030928,2.26334655035686,2.97377466743737,0.00705161197894367,0.0876887036432974,0.0715943695108625,"Hspa8/Hspa1b/mt-Atp6/mt-Nd4/Ada/Pklr/Prkaa2/mt-Atp8/mt-Nd1/Pde9a/Nudt5/Ppara",12
"GO:0002836","positive regulation of response to tumor cell","3/325","15/11892",0.2,7.31815384615385,4.10414740218437,0.00720826836785652,0.0876887036432974,0.0715943695108625,"Hspd1/Ywhag/Ulbp1",3
"GO:0002839","positive regulation of immune response to tumor cell","3/325","15/11892",0.2,7.31815384615385,4.10414740218437,0.00720826836785652,0.0876887036432974,0.0715943695108625,"Hspd1/Ywhag/Ulbp1",3
"GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II","3/325","15/11892",0.2,7.31815384615385,4.10414740218437,0.00720826836785652,0.0876887036432974,0.0715943695108625,"Ctse/Cd74/B2m",3
"GO:0032536","regulation of cell projection size","3/325","15/11892",0.2,7.31815384615385,4.10414740218437,0.00720826836785652,0.0876887036432974,0.0715943695108625,"Cdhr5/Vil1/Ezr",3
"GO:0040037","negative regulation of fibroblast growth factor receptor signaling pathway","3/325","15/11892",0.2,7.31815384615385,4.10414740218437,0.00720826836785652,0.0876887036432974,0.0715943695108625,"Thbs1/Sulf2/Spry4",3
"GO:0043032","positive regulation of macrophage activation","3/325","15/11892",0.2,7.31815384615385,4.10414740218437,0.00720826836785652,0.0876887036432974,0.0715943695108625,"Hspd1/Thbs1/Ulbp1",3
"GO:0045723","positive regulation of fatty acid biosynthetic process","3/325","15/11892",0.2,7.31815384615385,4.10414740218437,0.00720826836785652,0.0876887036432974,0.0715943695108625,"Il1b/Ptgs2/Cd74",3
"GO:0072567","chemokine (C-X-C motif) ligand 2 production","3/325","15/11892",0.2,7.31815384615385,4.10414740218437,0.00720826836785652,0.0876887036432974,0.0715943695108625,"Cd74/Oas1g/Lpl",3
"GO:2000341","regulation of chemokine (C-X-C motif) ligand 2 production","3/325","15/11892",0.2,7.31815384615385,4.10414740218437,0.00720826836785652,0.0876887036432974,0.0715943695108625,"Cd74/Oas1g/Lpl",3
"GO:0001894","tissue homeostasis","11/325","171/11892",0.064327485380117,2.35379217273954,2.98887824019457,0.00731457417983198,0.0883984276290514,0.0721738311652791,"Tff3/Slc28a2/Tfrc/Htr4/Ada/Ptgs2/Slc4a2/Rb1/Trf/Aldh1a1/Bsg",11
"GO:0060249","anatomical structure homeostasis","11/325","171/11892",0.064327485380117,2.35379217273954,2.98887824019457,0.00731457417983198,0.0883984276290514,0.0721738311652791,"Tff3/Slc28a2/Tfrc/Htr4/Ada/Ptgs2/Slc4a2/Rb1/Trf/Aldh1a1/Bsg",11
"GO:2001233","regulation of apoptotic signaling pathway","15/325","270/11892",0.0555555555555556,2.03282051282051,2.87744349228016,0.00736390817316597,0.0885535909450066,0.0723005158956432,"Hspb1/Dnaja1/Hspa1b/Grina/Il1b/Thbs1/Creb3/Ptgs2/Ubb/Plekhf1/Rb1/Nr4a2/Cd74/Tnfrsf12a/Inhba",15
"GO:0010658","striated muscle cell apoptotic process","5/325","45/11892",0.111111111111111,4.06564102564103,3.45353501999003,0.00737546186112779,0.0885535909450066,0.0723005158956432,"Bag3/Hspa8/Gch1/Hsp90aa1/Dynlt1a",5
"GO:0120039","plasma membrane bounded cell projection morphogenesis","22/325","458/11892",0.0480349344978166,1.75763520322472,2.77162387103408,0.00743978670252094,0.0890358889139357,0.0726942931732993,"Elavl4/Epha4/Flrt3/Ubb/Vil1/Lamc2/Erbb2/Nr4a2/B4galt5/Nyap1/Lpar3/Dynlt1a/L1cam/Arc/Enah/Atoh1/Dnm2/Slc23a2/Tnfrsf12a/Bsg/Unc5a/Abl2",22
"GO:0044058","regulation of digestive system process","4/325","29/11892",0.137931034482759,5.04700265251989,3.6574274919103,0.00758247118268316,0.0901580283205488,0.0736104757599021,"Cldn2/Tymp/Aqp1/Lpcat3",4
"GO:1904036","negative regulation of epithelial cell apoptotic process","4/325","29/11892",0.137931034482759,5.04700265251989,3.6574274919103,0.00758247118268316,0.0901580283205488,0.0736104757599021,"Rb1/Prkaa2/Atoh1/Ppara",4
"GO:0002237","response to molecule of bacterial origin","14/325","247/11892",0.0566801619433198,2.07397072563064,2.85898367784002,0.00800302194199177,0.0947570295768482,0.0773653789759857,"Cd36/Il1b/C5ar1/Ido1/Nr4a1/Gch1/Ptgs2/Pde4b/Igtp/Cd96/Thbd/Hmgcs2/Slc7a5/B2m",14
"GO:0050792","regulation of viral process","8/325","105/11892",0.0761904761904762,2.78786813186813,3.08438791844333,0.00802067097883251,0.0947570295768482,0.0773653789759857,"Top2a/Isg15/Lgals1/Hexim1/Cd74/Oas1g/Dynlt1a/Bsg",8
"GO:0042698","ovulation cycle","5/325","46/11892",0.108695652173913,3.97725752508361,3.39117307634196,0.00809410105327713,0.0953190302951422,0.0778242304063202,"Ereg/Hspa8/Erbb2/Gdf10/Inhba",5
"GO:0043254","regulation of protein-containing complex assembly","15/325","274/11892",0.0547445255474453,2.00314430095452,2.81587588003375,0.00837978135834594,0.0983057311438872,0.080262753902497,"Hspa8/Hspa1b/Cd36/Xaf1/Tfrc/Cryab/Isg15/Mapre3/Vil1/Igtp/Pik3r2/Hsp90aa1/Rhoc/Hspa5/Fkbp4",15
"GO:0030902","hindbrain development","9/325","128/11892",0.0703125,2.57278846153846,2.99873641514185,0.00844887958287509,0.0983057311438872,0.080262753902497,"Hspa8/Glud1/C5ar1/mt-Nd4/Psap/Gdf10/L1cam/Hspa5/Abl2",9
"GO:0006119","oxidative phosphorylation","7/325","85/11892",0.0823529411764706,3.01335746606335,3.12249012096285,0.0085271548375144,0.0983057311438872,0.080262753902497,"mt-Co2/mt-Atp6/mt-Nd4/mt-Atp8/mt-Nd1/mt-Cytb/mt-Co3",7
