"gene_id","gene_name","WTN1_Oral","WTN2_Oral","WTN3_Oral","WTS1_Oral","WTS2_Oral","WTS3_Oral","dbN1_Oral","dbN2_Oral","dbN3_Oral","dbS1_Oral","dbS2_Oral","dbS3_Oral"
"ENSMUSG00000020362","Cnot6",11.2686115743562,10.2905380682606,10.9522876785564,11.4898079623179,10.9149963554937,10.7625652505633,10.9709256504652,10.1047684358861,10.7392838312414,10.6336183276387,11.1880098974255,10.559453593171
"ENSMUSG00000027109","Sp3",10.763594609135,10.5097068472423,10.6545973557443,10.7149244595924,11.0626866781208,10.5729982856924,10.8673216648726,10.2552525694645,10.773046844826,10.5584247393349,11.0351529766269,10.5758982471316
"ENSMUSG00000037643","Prkci",10.6772204166705,8.99661349257546,10.4274270024461,10.2015678361681,10.2607232045911,10.2528323296871,10.6387772077498,9.66003678445239,10.3339148818239,10.1190908692583,10.956408360533,9.89946632157889
"ENSMUSG00000029048","Rer1",10.0603309981413,10.6619809280612,10.4697212548234,10.30849266733,11.2105973865175,10.5595687751921,10.0893237394953,10.50668090364,10.8060363235425,10.6155796741479,10.1552550767941,10.4917286422164
"ENSMUSG00000001280","Sp1",11.1721983506196,9.84321745166565,10.6884073388126,10.7655419667232,10.3301624051941,10.8405871723018,11.0833746877165,10.4233177878844,10.6884021301265,10.6552776204789,11.421529647185,10.5457683959834
"ENSMUSG00000039852","Rere",10.5932901755371,10.0106750773409,10.4024112169834,10.5495948288105,10.4896954190366,10.4626396269827,11.1120938621716,10.9684287013688,10.6840796887752,10.9525098873405,10.9372794581737,10.762377979004
"ENSMUSG00000021733","Slc4a7",10.0280277911131,8.9337479490935,10.0084899262044,9.95068843708352,9.19695313662902,9.52714928312806,9.23191240918224,9.38562646613108,9.86540398009936,9.53732063744197,10.1466319427376,9.75878945887949
"ENSMUSG00000028494","Plin2",9.93629581574975,10.1906934128572,9.89564216650197,10.0410203793158,9.29339323775211,9.42279381591415,9.57224001636778,9.67841158015777,10.66139136599,10.0042619211047,9.65652856997703,9.94792271179169
"ENSMUSG00000001774","Chordc1",11.189207794239,10.8510705208863,11.7413792020127,11.4969541704825,10.5924493265944,10.1318582991917,9.80189753815216,9.71268648680339,9.7154885768502,9.90942079790779,10.1478669932883,10.170881234319
"ENSMUSG00000053931","Cnn3",9.88957145328296,10.3422101363699,10.7718678491677,10.6036050554878,10.7116521006518,10.3331660684448,9.82237880665529,10.5718242223381,10.9096102841313,10.5006162658561,9.21581994124829,10.0801148161507
"ENSMUSG00000030002","Dusp11",11.5435884355566,10.5456452853661,11.1814603317619,10.9217587648039,10.4262992571992,11.1406309654551,11.2428236429762,10.7037492485468,10.9662248003395,10.7205690977568,11.4087315282338,10.7247111545929
"ENSMUSG00000029675","Eln",10.3940288404299,10.9652194985201,10.2714190988899,10.2258982625339,10.0554317348561,10.6450355044025,8.8042286596253,9.97426092511335,9.47751187225652,9.16894935576391,9.11008659519316,9.9947952844899
"ENSMUSG00000028082","Sh3d19",10.8671219663696,10.1574123246222,11.2493326542343,10.944946396915,9.78088261916752,11.2204446499299,10.9884595876003,10.4912195558473,10.8194963027102,10.4660088643833,10.9344238190045,10.6626785485599
"ENSMUSG00000057322","Rpl38",8.05719693845443,8.94879407348611,9.18597290722213,8.49251810004526,9.96704189068746,9.81898837033453,9.31718029888782,9.73742648544085,9.69839273046622,9.32286070617263,7.88651692313162,9.33236202611127
"ENSMUSG00000020009","Ifngr1",9.5112550497324,9.29838294176412,9.99179553449086,10.1467874820121,9.62220253642701,9.7507944888172,9.61820445844644,10.1992238256092,10.4217351843613,9.97251697857068,9.7861369859336,10.044367420822
"ENSMUSG00000067038","Rps12-ps3",10.1350160401707,10.5650957770763,11.3558001362578,10.5039313588042,12.1052612099059,10.9685159945132,10.5364824814815,10.4713935855312,10.9447124897978,11.0797558084775,10.4734531479321,11.0432272261567
"ENSMUSG00000029202","Pds5a",11.2480478868394,10.4429278355251,10.8962306997598,10.4626294638603,10.4164022926242,10.7984999000441,10.9993909872404,10.4692906582602,10.9923217296029,10.7095211135869,11.4422756730308,10.7479414610984
"ENSMUSG00000013698","Pea15a",10.1897545242146,10.7108136445177,10.4594969204424,10.6650043645872,10.9299692058572,10.1145433130388,10.3896472622501,10.3150474526455,10.5536736254681,10.2561380362952,9.95808753571351,10.4408716036471
"ENSMUSG00000005615","Pcyt1a",10.7922961530305,10.559045691807,10.455760889281,10.8844458957161,9.21019660045335,10.3862020499836,11.1079411316308,10.8113800036578,10.3827715555328,10.7460227512947,11.0284739225717,10.8698047929777
"ENSMUSG00000037058","Paip2",10.6655258610182,11.1978045280689,11.029661744855,11.4001545951914,12.1897460051843,10.7085253829453,10.8623985808774,10.9549749462713,10.9133069317146,11.0653899657095,10.8067273941779,11.0591305936227
"ENSMUSG00000020530","Ggnbp2",10.3308751633371,10.6067488347783,10.1095404434921,10.4049722392814,10.4761493349578,9.9376179323182,10.149541843366,10.1645268813793,10.4341486712914,10.3941914194521,10.4803268836063,10.2694044819898
"ENSMUSG00000032116","Stt3a",11.1950268784828,10.748508669246,11.3203225312195,10.7804647666487,10.8545450421869,11.4409938611454,10.2348398890455,10.8376871837158,11.527405467493,10.4834166254619,10.5603478453725,10.5467502379825
"ENSMUSG00000027406","Idh3b",10.88235335647,11.998604179198,10.9316051100419,11.4273416199721,12.5959259516675,10.6001776287231,11.402447938775,12.0595724336837,10.7583214503961,11.8103534893834,10.7599030929506,11.6572188748696
"ENSMUSG00000040728","Esrp1",11.2796061225447,10.4996327587985,11.0189498369395,10.4934780938442,12.1595937429406,11.3520347841288,11.4756262363366,10.9284496148016,11.4099107102311,11.1352783404843,11.5276152378941,10.8516536659403
"ENSMUSG00000028630","Dyrk2",10.6298611157051,10.2062745778985,10.1107299020733,10.3793889225215,10.5823714770327,10.1461296691331,9.75699724224896,9.54853748478953,9.57450931646663,9.65760322494762,10.0255201286487,9.80558952333247
"ENSMUSG00000035227","Spcs2",10.7390989333159,10.6832712895568,10.9778928787095,10.3585894286913,11.9650751780993,11.1277658423276,10.1191580160148,10.9246200932469,11.3303286554214,10.2980781597503,10.0106556925557,10.2024016081937
"ENSMUSG00000036257","Pnpla8",11.594657043698,11.0348429298023,11.2579312104193,11.7803620597231,11.1850361509664,10.8400028531414,11.4663899980387,11.2856618052255,11.4255201910619,11.4639467510502,11.8998756760767,11.6689778741091
"ENSMUSG00000027375","Mal",9.96525589225318,9.54224640791651,10.1319733775292,10.1382651061214,10.7081812243467,10.3206440931817,9.68689036201783,9.45132880850061,9.90316491364771,9.77139220996884,9.56865983587138,9.60087064701306
"ENSMUSG00000015305","Sash1",10.9575543952122,10.2124600361983,11.0741671038327,10.8190119638531,10.2059389346422,10.5016069481951,10.3489615293377,9.92131833820726,10.2009487219604,9.95012081152415,10.2165653525605,10.0814720961543
"ENSMUSG00000006057","Atp5g1",10.3052469717946,11.7696918802387,10.7152074230625,11.6535188818858,13.8702559946589,10.1116370743931,10.413902272362,11.8795177870441,10.3317044624367,11.509641839671,10.3788694639422,11.5270911111664
"ENSMUSG00000022419","Deptor",11.1990863024374,10.7601547194513,11.0011312105898,11.205070845564,10.7288820702417,10.9722530167268,11.1203635922988,11.0423808488317,11.3620417608508,11.2771549268112,11.7521026208707,10.8040182812253
"ENSMUSG00000021488","Nsd1",11.0808629755622,10.4150553090811,10.4981503741211,10.7663312446974,9.22331762016093,10.7613312719868,11.2144123503471,10.3656851956089,10.3071628626743,10.4885981424457,11.1205321768524,10.4753191379907
"ENSMUSG00000000275","Trim25",10.1080804686295,9.44279543487783,10.2767250142094,9.6566975489026,9.92371911769707,9.85074255930552,9.78708665113338,9.55253071251087,9.35167356851923,9.48100784982305,9.97210909954206,9.62159084781553
"ENSMUSG00000063522","2010109I03Rik",8.96206989455198,7.80529118065898,9.08965924726462,8.02239894722988,7.94229351220415,7.83488039943659,9.03672351810117,7.70913499949287,8.12164951765887,8.36304250242471,8.74499137115823,8.85485246607879
"ENSMUSG00000020900","Myh10",8.77957089095833,9.22336338525301,8.81993520358649,9.27056244886204,8.98182942120272,9.24414379580953,9.30679736433285,9.13638636090316,8.6330229144814,8.6634902609961,8.70811062527475,8.92985915686889
"ENSMUSG00000073664","Nbeal1",10.7580996392683,10.3548430977499,10.3112612494379,10.8837187823633,10.7526627980008,10.0572861929649,10.4897918769536,9.75656943357236,10.3217153018587,10.3039709435921,11.0217637622301,10.2622450564029
"ENSMUSG00000022656","Nectin3",7.85625366299372,7.94484159104161,8.22684540361933,8.15860815398623,8.6117961096013,8.18554735890843,8.03698904581617,8.09490857436209,8.26734457807639,8.20789016779687,8.38863298040575,8.38168357556888
"ENSMUSG00000022201","Zfr",11.0663318294369,10.6608516127091,10.9449826450984,10.871301362474,10.6730043143884,10.522888876758,10.7767716938238,10.3892386241318,10.7517281803909,10.7028513993054,11.1161292993051,10.8340750136435
"ENSMUSG00000043683","Fem1a",11.9861650720702,12.1234375098984,11.3687582744596,11.7958953802449,12.2338244636355,11.0246069753824,12.3845500307111,12.3264510321681,11.2248389386473,12.1969003544184,12.174479050165,12.2978191436211
"ENSMUSG00000029385","Ccng2",9.27305359092155,8.98936136832779,8.89724569606714,9.52243367686234,9.97091620004013,9.20079164721406,8.97487120166539,9.31203304491528,9.0579796279449,9.36123702099369,9.43090520981356,9.23029442581701
"ENSMUSG00000027957","Slc35a3",10.6978701490906,10.1068291103618,10.3459969505185,9.45123665506446,9.99394485984771,11.1439477036103,9.43620407091007,10.1567012974889,10.7787329648986,10.2882028503379,10.5237479064613,9.58561043696733
"ENSMUSG00000054404","Slfn5",10.2083153793367,11.1219110374826,10.0758291247582,10.9477318245332,10.448668391474,9.43529176914941,9.6365149657968,9.76518686584118,9.90316491364771,10.1488770822791,10.0963381836502,10.1268723847766
"ENSMUSG00000048277","Syngr2",10.7478387253665,11.4054482459333,10.8205879233078,10.6976486349135,10.8012508384702,11.2685528509449,10.4751152783317,11.2071524537798,11.2507760295501,11.1385755647506,10.5180335926617,11.0137254451633
"ENSMUSG00000051339","2900026A02Rik",10.5338754314777,9.60017248562974,10.3143601486118,10.4191025747024,9.06455507708821,10.5856064094573,10.8034389618058,10.3836655566443,10.3731321215893,10.323440903268,10.7453092079691,10.4534936307151
"ENSMUSG00000014959","Gorasp2",10.5959334269364,10.7727529886219,11.0674560065563,10.4271151563506,10.4815830840152,11.4371373745166,10.1096783232804,11.2646156954641,11.4327471742557,11.1780989594044,10.3830681946346,10.6617727137767
"ENSMUSG00000022365","Derl1",10.7076777913452,10.518464181202,10.612445252924,9.97961813108609,10.9418364322989,10.8312094976742,10.2478568688212,10.7521006892945,10.8218585890236,10.4439486855422,10.1999939484525,10.3870539743552
"ENSMUSG00000024556","Me2",8.10941441860872,8.11275242821895,8.18551210915498,8.14358146411818,7.70736558533146,8.53004444718544,7.92851275262252,8.1118015819198,8.10025536992572,7.81303567306356,7.63263285244198,8.2390903515872
"ENSMUSG00000033917","Gde1",10.8576116497302,11.4215294469338,11.3835666474657,10.4211099087685,11.1221211068432,11.2559093831789,9.81801454859214,10.8005539114613,11.2116932281992,10.7809184584986,10.3841159645741,10.2405502637779
"ENSMUSG00000030341","Tnfrsf1a",10.3361573457885,10.1018380603862,10.573336970229,10.2166780435707,9.71071762318716,10.4163251751685,10.0150853426085,10.2206478143842,10.3827715555328,10.5460537459376,10.2821283891914,10.2209871409577
"ENSMUSG00000053253","Ndfip2",10.0254118492335,9.76950254608304,10.0300320280117,9.4688846926038,11.3484494955699,9.67129981012627,9.61484992711688,9.68023614263372,10.1641389228879,9.8541860772078,10.204748170838,9.63462173437277
"ENSMUSG00000031729","Ist1",10.1662110581516,9.89611681426187,10.526918968296,10.0733211005851,10.695382605121,9.93980576005126,10.031499373463,10.0787707937775,10.1466327843036,10.0018447848243,10.0847751407216,10.0077068818172
"ENSMUSG00000041841","Rpl37",8.93981029793275,9.78205485795756,10.1471227787787,8.92470255484576,11.4578321103703,10.3447556580588,9.88212243022319,10.0966093975167,10.0783563196149,9.88600890499517,9.14787269818339,9.82842830193249
"ENSMUSG00000032531","Amotl2",9.41829650155136,11.1710995588993,10.6406833600031,9.50163559308544,10.4319242389822,9.79379466838787,9.57914357717174,9.1836701502673,10.0122067698552,9.58665526034092,9.73930899995705,9.65486184747794
"ENSMUSG00000018001","Cyth3",9.6350936163374,9.0567973857273,9.6259014086945,9.59203632688885,8.99339969274387,9.69613376781848,9.80337023767191,9.71090286937844,9.66885255596457,9.61862321620073,9.92962635069591,9.51686074765821
"ENSMUSG00000026094","Stk17b",9.68907558052676,9.69621562871666,10.4350374454039,10.0809663094841,9.54617858085802,9.82373733551502,9.23848805544573,9.08746969756858,9.79160154599841,9.27941543996089,9.77497311404628,9.7278752191838
"ENSMUSG00000006390","Elovl1",10.0462070765847,9.57391428063229,10.1154779077925,9.06610734309104,10.2190185247515,10.3164457462792,10.5696692343772,10.0635015061003,10.2753096284577,10.352160199128,10.319858015767,10.44614424811
"ENSMUSG00000069763","Tmem100",8.33520153638912,9.10450596685211,8.42045047844566,9.27726687000911,9.03129625664069,8.86492564791129,8.27489064598572,8.6761803161649,8.43728578102957,8.40109928400269,7.88651692313162,9.00972550043799
"ENSMUSG00000022797","Tfrc",11.1909559879116,11.0313531714729,10.534907565418,11.6449669184962,10.6514780462581,10.8027044338498,10.9584577655294,10.5912891616117,10.3294906393491,10.4015367013051,11.0990196256717,11.4682535015574
"ENSMUSG00000028173","Wls",10.5808904043045,10.4573149902734,10.9648188650654,10.9691381972192,10.8217356349572,10.7357988296808,10.3964800013836,10.2004929423807,10.9526376862826,10.2941361736295,10.8558553978501,10.2682137183313
"ENSMUSG00000024789","Jak2",10.4310261833274,10.1396666732432,10.4604294140867,10.410034739538,9.49044623129302,9.97649711974475,10.0226843851892,9.77716479469484,10.0080560122691,10.1608372939204,10.20830354189,10.163212304716
"ENSMUSG00000030447","Cyfip1",10.654580899678,10.6277100129242,10.2499973572729,10.599180818888,10.9369036301149,10.5359417528482,10.8468155611178,10.4724438975034,10.6797442302928,10.6273696215371,10.7996823766409,10.6590517843675
"ENSMUSG00000019173","Rab5c",9.82931451440107,9.88452897239318,9.73038634284337,9.36795375246784,8.50161960752539,10.1009302555914,9.842571381376,10.0829071115478,9.92682016399281,9.85015807561609,9.23465040210398,9.60087064701306
"ENSMUSG00000014769","Psmb1",10.0616081261622,10.5071949303345,10.4734212510977,10.7311871135278,11.7305132232603,10.463399039445,10.2282869126675,10.8278782187636,10.5612368566691,10.5485364674425,10.0924941741526,10.4163653457053
"ENSMUSG00000020590","Snx13",10.7076777913452,10.2949157267532,10.5594810912243,10.7600048740416,10.5899364723848,10.6125508945527,10.6371305314957,10.5046289654708,10.8343924224543,10.6659862684462,10.9322783685105,10.623203553794
"ENSMUSG00000028868","Wasf2",10.7125566713513,10.1685919160058,10.7718678491677,10.4291113466002,9.6418106162884,10.9876325190022,10.7655129107096,10.6294466462757,10.7300891293279,10.6475795173648,10.7387752527849,10.6608663086307
"ENSMUSG00000040385","Ppp1ca",10.0201656160783,11.2009140027054,10.6586642423334,10.5660117917449,10.9008798683867,11.0404578484405,11.0602256298412,11.0655161434545,10.8328316456818,11.0320901692733,10.4546285896229,11.0991411950595
"ENSMUSG00000020423","Btg2",10.0487854214309,9.51489076821769,11.8608191765051,9.59203632688885,10.4050074498144,10.5243450574838,8.73408916553379,9.81583001013169,9.99692826142547,9.60592172144098,9.30089150824243,9.47396328228533
"ENSMUSG00000024222","Fkbp5",10.3695114051779,8.86794438249772,10.1319733775292,8.80847450428992,8.72786335296083,10.186272129087,10.6777426711712,11.3395606603614,10.4269204967296,10.9705096335373,10.5787620467907,10.8412922323756
"ENSMUSG00000027340","Slc23a2",9.71856845103973,8.78215653979875,9.96441044153445,8.61910950198526,9.33020846529736,9.30167163424392,9.6232215395633,9.01076871348382,9.27971654987678,9.1023839061456,9.42886676828449,9.36631092036606
"ENSMUSG00000015846","Rxra",11.0669666749862,10.3604223154009,10.7673559142065,10.8152033448008,9.95535577638789,10.7656455784676,11.2733365610654,10.634145983455,10.4546026738924,10.4170219657158,10.8648832081301,10.8854045598274
"ENSMUSG00000005802","Slc30a4",11.1174819323596,9.72468196077008,10.8712216718204,10.5550879861046,9.95535577638789,10.183507604398,11.061453317815,10.1276370788015,10.6103636925506,10.4729972663585,11.4164240258525,10.4292032997151
"ENSMUSG00000079111","Kdelr2",10.5620880963559,10.5134665189859,10.6635293882603,10.1540523405318,11.4187528986443,11.1268082855862,9.40542424875092,10.3881257371248,10.9125683607465,10.1961317808806,10.0282062885249,9.87930335511749
"ENSMUSG00000004530","Coro1c",9.87510656529328,9.84122021554036,9.6653748074276,9.60803604739841,9.06089806332369,10.4186766608799,10.2798926518005,10.1303037202901,10.0544092793273,10.2223043958907,10.2866189144023,10.2598506337202
"ENSMUSG00000079435","Rpl36a",8.64781214948276,9.12447019871366,9.79997482157868,10.2120456514555,10.0789485956076,10.1686729421001,9.90286993585512,9.82409913996005,9.8730361692206,9.96509037682596,8.8744835011366,9.82680898091958
"ENSMUSG00000026176","Ctdsp1",10.2368450610943,10.8500802307937,10.2830663651347,10.4311047702603,9.86036239243006,10.6623299594938,10.60716360482,10.7064288891909,10.360178194797,10.4971927481903,10.2560320064699,10.5978519603641
"ENSMUSG00000036138","Acaa1a",9.80814458362504,10.4029425813003,10.2596766737501,9.64468657306354,10.927981795032,10.01952960983,9.06912926425869,9.41447014638958,9.97157069605876,9.31114302097381,8.86236343383367,9.22289216085639
"ENSMUSG00000021775","Nr1d2",11.1967680319093,9.87869973273013,10.5981156938598,11.0805534559213,9.634489067547,9.98393610391114,11.9686829911629,11.7711564310582,11.6818168562469,11.7277768513621,12.2273177527143,11.9396432224153
"ENSMUSG00000025139","Tollip",10.5274275424839,9.92656748845954,10.6716016033299,10.2877346387309,9.92571698856919,10.3298375247619,10.6912938609978,10.354332216447,10.441340703605,10.5125348299396,10.4566217625911,10.5229991237097
"ENSMUSG00000005125","Ndrg1",10.4690198576839,10.6832712895568,10.7897755314175,10.5696347106857,11.6454252209426,10.1936182914632,10.7335117710937,10.7416888954256,11.1263805149207,10.5820445782428,10.2294529734684,10.8380890438388
"ENSMUSG00000002881","Nab1",11.6452539577868,10.8078609232646,11.3687582744596,11.1565471860952,11.147105302042,10.7699469972632,11.0596113933642,10.3791914995618,10.869831238804,10.7660665841298,11.3553047927374,10.8635172690716
"ENSMUSG00000033228","Scaf11",10.964386007682,10.584286878378,10.7868063399617,10.5190018020386,9.87077252518427,10.8009039937349,11.0019510720245,10.64629293958,10.6727802241137,10.91453934929,11.1497510026811,10.7419546842831
"ENSMUSG00000055044","Pdlim1",9.73629712607653,10.074922079026,10.1354836038677,9.83178068259254,11.1733420698929,9.97543125167574,9.6365149657968,10.1684237431377,9.88667252307842,10.1748448799903,9.48290683640914,10.2777123183311
"ENSMUSG00000027680","Fxr1",11.5928954497724,11.8746412867666,11.4941303180642,12.087591420374,11.5899697085181,10.7155516395808,11.5897540414663,11.3859590449829,11.1193578218983,11.6378550868706,11.3691125492884,11.808404288027
"ENSMUSG00000062866","Phactr2",10.4369370823205,10.0783143030167,10.2977549507432,10.8851726421995,9.24920137812666,9.90663259355973,10.2841106414879,9.4341022193133,9.57075334082002,9.64213852085188,10.1367131165645,9.81868480607595
"ENSMUSG00000068699","Flnc",12.3075222455278,12.8548247304128,11.5238408680067,11.855666702751,9.82009946162099,10.9245531291788,12.8697164816109,12.5189510569183,10.8257871424591,12.1355435064164,12.5837038596323,12.7301762319287
"ENSMUSG00000027690","Slc2a2",6.37599568154064,6.36865843911365,6.417586986741,5.74684282081997,5.74684282081997,5.98638563586939,6.51150225866915,5.94672922292977,5.74684282081997,5.74684282081997,5.74684282081997,5.74684282081997
"ENSMUSG00000018932","Map2k3",10.9826711604079,11.333612371802,10.6480663433567,10.5274100694164,12.1170774368321,10.460358981209,11.0663536359566,11.357845445849,10.4310553290006,11.2821321920255,10.8656329776125,11.3845911900786
"ENSMUSG00000053768","Chchd3",10.8590788689803,11.7780417189023,10.7718678491677,11.7744936537906,11.5459607438055,10.3198054040886,11.5850681263515,11.7935738586713,10.7115216735769,11.7655758576867,10.9279778575976,11.807177015269
"ENSMUSG00000035770","Dync1li2",10.7019647893107,10.332307180458,10.2128311194138,10.627263734587,10.9438048333274,10.4311533984375,10.6371305314957,10.5540777948119,10.3416246964953,10.6328387212729,10.2583201620746,10.4597633528213
"ENSMUSG00000025557","Slc15a1",7.68382792717928,6.69538255860622,7.67372912552538,7.43951920765147,8.46285280123213,7.68221742808871,8.06277277484583,6.81778302379118,8.11099521053943,7.45062164219129,8.31387400462563,7.66503765355108
"ENSMUSG00000023830","Igf2r",11.1381692989042,11.2542711531651,10.8649009713141,10.9629561440141,10.4050074498144,11.2866696626212,11.337058620983,11.2077826833176,10.9747405761317,11.0578627368436,11.6887293617008,10.9814313038728
"ENSMUSG00000031278","Acsl4",9.96389002010878,9.64900031887151,10.0249923146106,9.97415250925952,9.44087922870322,9.33876973685723,9.59285141465094,9.54252662631063,10.1083852612251,9.6312128318944,10.2888589270646,9.62905160778412
"ENSMUSG00000052539","Magi3",9.93907925078526,8.83181855381473,10.2249610034002,9.73967691780289,9.31191997017051,9.51543404344132,9.71378042940687,9.0791499936709,9.48551893641842,9.24901351814806,9.90205474390802,9.08803761847373
"ENSMUSG00000066551","Hmgb1",10.4250908929875,10.7042513737073,10.4780329042119,11.1032133556059,11.2698420864724,10.2018380706224,10.4833892805631,10.2686225333476,10.1715767277709,10.5327397304557,10.3987051470418,10.497834271131
"ENSMUSG00000025220","Mgea5",11.0971149415899,10.1828389986807,10.7986465490887,10.4420194892447,10.9797433516794,10.6369828232222,10.7226846970444,10.5250178382243,10.6944318278022,10.6954041850039,10.9315625076807,10.42493670123
"ENSMUSG00000038976","Ppp1r9b",9.93629581574975,10.2787987090803,9.85501539525,9.16841089552944,8.75087469449532,10.3198054040886,10.3358170301477,10.1761858943422,10.0730691718737,10.0447422667105,10.3000069262262,10.2514385982323
"ENSMUSG00000038127","Ccdc50",11.5499583210456,10.8261066703595,11.2786777633129,11.8108809554276,10.9768625853574,10.5395466364805,11.152975950508,10.8196527363206,10.9133069317146,10.8682750398044,11.4940831360496,11.079613775013
"ENSMUSG00000001739","Cldn15",6.37599568154064,6.36865843911365,6.66958860262857,5.74684282081997,5.74684282081997,6.77057192377117,7.10074670312245,7.20719961889771,7.10593612422693,7.20861284660122,6.80199125347075,7.29595434254387
"ENSMUSG00000019960","Dusp6",9.34647514251139,9.09441726630386,10.2714190988899,9.07642005468053,8.50161960752539,9.05201434326347,8.95897494935668,9.45986467412345,9.40757291508117,9.43681599095501,8.89246986249738,9.61220979825915
"ENSMUSG00000024975","Pdcd4",11.4658331405115,11.247520597317,11.5131077388423,10.9861726666994,10.675376372455,12.6149474567122,11.2552137165063,12.4125830559082,12.9570919762597,12.0190744247722,11.8120303191635,11.1753420902154
"ENSMUSG00000002102","Psmc3",10.6738887978942,11.5892882340193,10.5989625699699,10.9428537860382,11.4265132384286,10.5960294549934,10.8346575868158,11.1479595161814,10.8084207737926,10.9723589044724,10.417247791216,11.0823229970478
"ENSMUSG00000032745","Gpbp1",10.815910650792,10.7965958660899,11.2975669443163,11.1661443899673,10.847201525643,10.2244270905768,10.2575428060545,10.2429891687015,10.4175734324769,10.4377107216395,10.7444940832393,10.5604261451316
"ENSMUSG00000037419","Endod1",10.7533729171376,9.60017248562974,10.6266335535966,9.75889592793264,10.3195786251283,10.3298375247619,11.2210186888141,9.86474370891189,10.360178194797,10.2388080895274,11.1693110002421,10.5159972168121
"ENSMUSG00000024687","Osbp",10.7109322143502,10.3562399330223,10.785319445268,10.9442491976593,11.1325119821809,10.8199936143548,10.5347144273572,10.7904878392419,10.7852040130672,10.7781013147619,10.7550548809028,10.5691496615001
"ENSMUSG00000029823","Luc7l2",11.3558647563124,10.940313169903,11.0446501290029,11.3191429172811,10.2238928367717,10.7320241060825,10.7480766332352,10.6893729835527,10.3699045638835,10.7481836993028,11.1454366318717,10.8532411371684
"ENSMUSG00000055204","Ankrd17",10.9637043024466,10.4843881161703,10.986327802044,11.1255224295428,10.3643991057206,11.0419825898784,11.2368600916381,10.5510986625358,10.8390646297067,10.8218436332623,11.4740745162428,10.6608663086307
"ENSMUSG00000026260","Ndufa10",10.6478039409276,11.8296626991485,10.6456095540022,11.0262519523318,10.8503533329579,10.3652218128312,11.0447906120782,11.9258210812287,10.6640275725933,11.7368668968665,10.7181634101626,11.6222861126348
"ENSMUSG00000073557","Ppp1r12b",12.2452533428069,11.2217292869957,11.6402065056957,12.3048113617868,10.351099054909,10.707244189516,12.2814384599305,11.8775393439107,10.8437217288586,11.8034479875633,12.337546091135,11.9779577548583
"ENSMUSG00000038967","Pdk2",11.4277969310889,12.2990462056833,11.020845969986,11.701319650149,10.3391726130272,10.6214214493461,11.7762032179885,12.158694941081,11.0062337932007,11.9690403611549,11.7122492017822,12.0485496606252
"ENSMUSG00000003746","Man1a",10.7359076281724,10.3464334684932,10.8407692609845,10.7671200902842,10.8142224625929,11.0292268338468,10.3689520679691,10.9542238186248,11.4476030833428,10.7402443175447,11.0842827444573,10.6490308091002
"ENSMUSG00000025885","Myo5b",9.25969387245351,8.61688491470484,9.53998751428313,9.07384891819926,7.96685596708737,10.0832359352311,9.71691099777559,9.34700423615696,9.57450931646663,9.27539923618848,9.9997476500269,9.03819487203368
"ENSMUSG00000063931","Pepd",8.58419660832745,9.40804183952639,8.99672969125948,8.65424573535673,10.1161419479508,9.34541213378015,8.52893307658683,9.10122807498125,9.28432212512247,8.91563928860222,8.11981401336896,8.99527261236786
"ENSMUSG00000002015","Bcap31",9.64707753294528,10.2031718339797,10.234809851076,10.0186331711585,11.1479591476998,10.4396688022221,9.49583913783012,10.2503597599302,10.5015548273059,10.1619196635996,9.47700252163414,10.0034159130694
"ENSMUSG00000026615","Eprs",11.4143931993866,11.1317210414387,11.1459970916358,10.9841391333855,10.6012099255496,11.2369556228206,11.3716091205249,11.329751698735,11.4099107102311,11.2014080568583,11.2976014424277,11.2501265462868
"ENSMUSG00000020358","Hnrnpab",10.0162183160547,10.2216885800784,9.95913443347144,9.13922562171581,10.3949623603409,11.0785958558355,11.0441697588392,10.6453621888905,10.1591589032494,10.4695073089932,10.0600540699322,10.2598506337202
"ENSMUSG00000024835","Coro1b",9.85608128784287,9.87675137276682,9.96177486335785,9.04262497937119,9.22004871864091,10.3214822932784,9.66111181458632,9.85992679527068,10.2844828087613,9.72372897350171,9.83455703014594,9.66940404158579
"ENSMUSG00000030104","Edem1",11.1387732776798,11.1892187172285,11.332076046151,10.1945399317495,10.9536066947178,11.6012108263708,9.95941486388857,10.4943251465458,11.2230533866364,10.2812495419786,10.6050509686059,10.1580768430472
"ENSMUSG00000036585","Fgf1",9.08619604259737,9.95084118729007,9.64741800051249,9.69712866381891,8.3209663763521,9.2387966203646,9.54075427527112,10.192861370553,9.83289736458636,9.8175198011831,9.24164793328709,9.93144986650104
"ENSMUSG00000026385","Dbi",8.9370029567609,8.47729762968484,9.37892131041688,9.43336743784888,10.5150868033954,9.49767887690704,9.310959638552,9.61876134719735,9.74741855449012,9.24491032465091,8.5763667005127,9.15447440462265
"ENSMUSG00000029304","Spp1",8.18894440113767,9.0567973857273,8.42827689422656,7.85183442082764,8.49614774861968,10.2519531125302,9.03419971713966,8.06626965422958,8.68673635804247,7.54804885048461,7.50465218656085,9.59516715068158
"ENSMUSG00000026269","Rnpepl1",10.5004027031007,10.811935557726,10.2798991868616,10.1564658170795,9.49854248855824,10.6416856936156,10.9624066619727,10.6378944378962,10.8257871424591,10.7205690977568,11.0264641538131,10.8548268606005
